102.0137 98.46589 104.3072 125.6672 101.0198 130.3879 79.50751 50.9902 143.5862 46.01087 118.5591 160.8011 51.36565 101.0458 28.16026 122.2303 168.1458 160.0781 2.236068 70.00714 0 158 2.828427 155.0129 156.0969 41.97618 64.93843 151.9821 28.62386 44.80127 56.21507 64.4748 70.38466 84.32823 65.88584 84.30896 99.09136 69.46222 92.38642 110.6469 73.06162 71.86793 62.51373 118.7992 151.0631 54.14567 143.1647 76.58217 129.7083 72.12643 79.36851 197.8004 63.18667 148.0338 87.9659 198.5357 120.9297 223.7074 232.2434 212.2192 128.9763 151.8371 231.9353 240.5203 253.7902 252.5361 178.7652 258.2112 191.9505 244.4361 194.0412 199.1607 202.5562 245.1775 217.1474 226.7355 240.8122 228.3725 242.4103 244.3931 231.5103 229.5267 232.6908 232.0523 232.8181 238.7321 239.6539 236.4762 240.5598 250.7688 242.3984
91.56637 92.58496 89.64374 72.15435 89.40358 63.60031 102.1247 129.6919 40.70626 192.0339 48.62355 24.02082 207.7111 59.78503 131.244 36.77295 12.20656 5.385165 160.0031 88.00568 158 0 156.0128 3.605551 5.85235 199.2034 94.64143 18.61619 139.9459 129.2329 109.795 102.3572 96.84007 84.32823 217.8875 86.16264 73.61049 220.7918 80.50621 67.63487 224.0759 222.2724 182.8447 61.99395 220.8258 148.3787 60.11858 222.2472 60.91182 214.8881 222.8094 63.63175 152.8852 69.64194 225.1977 153.7376 247.1356 112.9469 120.1541 115.9181 217.6975 262.7404 165.0757 165.8734 174.1972 175.3639 264.3426 179.5244 284.7543 193.1657 252.7449 259.1467 265.9568 205.1828 239.3011 291.9264 237.1761 291.5785 240.2279 238.5037 298.8394 276.6595 296.5755 289.6002 292.1134 255.9785 259.8961 292.6175 267.9048 250.7688 274.7817
101.4712 97.91821 103.7304 124.7968 100.4042 129.3561 79.01125 51.22499 142.1724 48.83646 117.0395 159.1383 53.8742 99.37932 26.92582 120.3755 166.2438 158.155 5 68.06614 2.828427 156.0128 0 153 154.0398 43.56604 62.64982 149.7784 25.79689 41.97389 53.56188 61.84658 67.77905 81.76338 66.7104 81.70679 96.52857 70.23532 89.78446 108.0682 73.82412 72.56032 61.07692 116.2379 149.1185 51.59395 140.559 76.88516 127.1151 72.16339 79.52376 195.3279 60.7225 145.3616 87.78383 195.7161 120.4326 221 229.5321 209.4588 127.301 150.9387 229.107 237.6931 250.9643 249.7088 177.2935 255.384 190.7066 241.6299 192.0937 197.2536 200.7212 242.4046 214.7673 225.0089 238.2404 226.6142 239.853 241.8098 229.8369 227.5049 230.9567 230.2048 231.0027 236.3493 237.3057 234.6167 238.296 248.2438 240.202
90.47099 91.36178 88.61715 71.90445 88.23831 63.51378 100.3383 127.4402 41.23106 189.4518 47.15135 26.30589 204.8733 57.42169 128.39 34.34021 15.81139 8.602325 157.0287 85.05292 155.0129 3.605551 153 0 3.640055 196.125 91.44397 15.76587 136.6901 125.8484 106.4388 98.95454 93.40771 80.82234 214.6306 82.63776 70.0245 217.5178 76.93666 64.03235 220.7918 218.9795 179.3524 58.42303 217.2701 144.8775 57.06276 218.8831 57.5 211.5007 219.4175 63.51378 149.3393 66.7308 221.7408 151.2284 243.5837 112.1606 119.5073 114.5426 214.0947 259.138 163.1962 164.2224 172.7521 173.8519 260.7681 178.0842 281.169 191.0654 249.289 255.6912 262.4881 202.8916 236.144 288.4753 234.3555 288.1406 237.3951 235.7223 295.3811 273.3286 293.1382 286.2014 288.7044 252.9229 256.8132 289.2335 264.7565 247.9355 271.5916
93.49893 94.31215 91.6856 75.32928 91.22637 66.9944 102.8755 129.5232 44.84696 191.1263 50 29.65215 206.1854 59.46427 129.7045 36.40055 17.32772 11.2361 158.1336 86.24529 156.0969 5.85235 154.0398 3.640055 0 197.0311 92.16426 12.76959 137.2453 126.0722 106.7568 99.14257 93.50535 80.65358 215.1589 82.3787 69.38283 218.0052 76.42316 62.87071 221.2538 219.4203 179.186 56.92539 215.6213 144.6844 54.29285 219.1363 55.37599 211.688 219.5896 60.05206 148.9277 63.79067 221.7008 147.9616 243.1178 108.5415 115.9062 110.911 212.8774 258.2 159.6535 160.6277 169.1281 170.2359 259.232 174.4599 279.7164 187.596 247.2494 253.6499 260.4866 199.505 233.5021 286.4197 231.3271 286.0476 234.378 232.6591 293.3466 270.9839 291.0434 284.007 286.5353 250.1445 254.0694 287.0039 262.1016 244.9189 268.9986
142.0422 138.5391 144.4507 166.6951 141.3259 171.8168 119.5552 88.50989 185.5398 44.14748 160.5343 202.7042 25.18428 142.9449 70.0928 163.833 209.6115 201.487 40.26164 111.4495 41.97618 199.2034 43.56604 196.125 197.0311 0 105.019 192.1772 61.76209 76.67524 93.06263 101.4347 107.5174 121.7384 28.44195 121.2023 136.3147 32.20248 129.1443 147.5039 35.60899 35.22783 58.23889 155.8212 147.0007 72.82979 179.2695 43.87571 166.1423 43.42298 48.16321 235.5356 78.17431 182.7895 60.16644 221.4366 94.92102 257.0078 265.3846 243.7724 120.8121 130.025 256.8112 266.4432 279.9941 278.3173 165 284.0158 174.1522 265.2112 188.6637 192.8445 194.7434 263.3515 221.2532 216.3909 250.2449 218.5864 251.3406 254.1692 220.1113 224.9455 222.3803 223.9001 224.034 242.5387 242.5283 228.4841 241.282 258.5363 241.4808
70.14414 67.2762 71.16881 82.71185 67.6757 83.54639 55.36947 57.45433 88.50989 105.119 62.96229 101.2423 116.0892 44.11632 41.59327 60.87898 105.5462 97.3242 67.08204 13.41641 64.93843 94.64143 62.64982 91.44397 92.16426 105.019 0 87.22421 45.46362 37.22561 18.46381 15.81139 16.03122 23.81701 123.33 25.23886 37.21043 126.3012 32.22189 48.65671 129.6341 127.8828 92.91922 56.18051 155.2782 60.40291 81.03058 128.5343 67.53703 121.5534 129.5133 133.4616 67.92316 87.61849 133.3304 154.2978 159.2011 163.4442 172.0465 154.3826 142.7932 181.0539 183.0765 189.8341 202.3277 201.7089 193.8917 207.2004 211.816 201.2958 195.2255 201.3157 206.693 205.9927 201.7176 232.9378 215.4774 233.6172 217.7731 218.3232 239.0146 226.7212 238.4617 234.564 236.2483 222.3241 224.6442 238.4659 228.8449 227.4951 233.118
98.18178 98.55869 96.61554 82.75151 95.70822 74.96041 104.9643 129.3892 54.58537 189.0782 54.47993 42.0186 202.7341 60.07547 126.5447 38.12561 29.61524 24.0013 154.0846 83.03049 151.9821 18.61619 149.7784 15.76587 12.76959 192.1772 87.22421 0 131.4338 119.2764 100.3729 92.41516 86.55092 73.03467 209.0329 74.47525 60.55555 211.7453 67.86245 52.76335 214.9094 213.0131 171.0737 46.09026 204.0701 136.5907 41.5416 212.1581 43.31065 204.5266 212.3706 54.27764 140.2241 51.03002 213.8669 135.5236 234.1123 99.96281 107.6943 100.7202 202.1525 248.046 148.2365 149.6865 158.6422 159.5942 247.86 163.9788 268.4894 175.7528 235.0863 241.483 248.3718 187.3514 220.7794 274.2281 218.61 273.8084 221.6544 219.9649 281.1815 258.4692 278.8011 271.6469 274.204 237.3796 241.3111 274.6044 249.3723 232.1951 256.2988
101.0062 97.53782 102.8678 120.5524 99.2984 123.4461 79.99936 60.57877 132.2277 74.63255 106.5189 146.4215 77.49193 87.81251 29.77639 106.2361 150.9748 142.7441 30.73238 54.91688 28.62386 139.9459 25.79689 136.6901 137.2453 61.76209 45.46362 131.4338 0 16.30414 31.39158 39.7204 45.79993 60.01185 77.94188 59.44049 74.5543 80.86372 67.38779 85.757 84.17986 82.42023 52.51178 94.06891 132.1522 30.0193 117.6947 83.31162 104.4751 76.60963 84.55309 173.774 39.86817 121.6784 89.44325 169.9506 118.0753 196.765 205.2447 184.6107 113.361 144.1932 203.3211 211.9545 225.2504 223.9673 164.7129 229.6463 180.1927 215.9562 174.7568 180.2815 184.4314 217.0039 193.1054 209.6331 214.6933 210.9264 216.44 218.1494 214.948 209.2753 215.4805 213.6434 214.7463 214.6113 215.8976 217.9206 217.6981 225.1274 220.2464
101.5103 98.216 103.0576 118.0704 99.45274 119.8061 82.29696 68.85308 125.7354 90.7527 100.1719 137.8743 93.57505 81.31217 39.22425 97.36506 140.6836 132.4406 46.94494 49.19174 44.80127 129.2329 41.97389 125.8484 126.0722 76.67524 37.22561 119.2764 16.30414 0 19.59692 26.93778 32.72569 46.51921 90.00983 45.51487 60.53133 92.59364 53.16327 71.3237 95.69867 93.774 55.6941 79.65106 125.3562 24.3621 102.666 93.06462 89.65812 85.65515 93.57874 159.3428 33.31445 106.1479 96.52995 154.0514 121.9992 180.8584 189.3103 168.4588 109.3621 144.7955 187.1631 195.7193 208.9955 207.7349 160.9285 213.4103 177.743 200.2578 167.196 172.9715 177.632 201.7369 181.7426 203.3707 201.4889 204.4169 203.3635 204.8258 209.0238 200.7688 209.1066 206.4413 207.7755 203.1015 204.6775 210.5902 207.1783 212.3178 210.2638
