153.7205 43.21779 38.38981 69.10941 69.5014 40.66667 5.206833 68.04002 3.073181 14.00397 0 65.27814 20.01111 18.077 23.06031 20.67271 63.91835 71.22578 18.39459 22.35571 60.98144 21.79704 132.6866 61.12374 26.68541 23.15407 64.26075 22.0101 61.10584 71.52 59.11383 28.66085 25.4056 61.30887 58.16219 48.71801 50.42927 55.87213 33.74578 24.03701 52.62234 59.36703 49.57262 36.18204 54.22392 32.53887 66.03871 41.48628 72.77668 68.02369 42.93923 72.3149 38.61059 73.23526 73.60329 83.96288 97.84568 50.77182 91.45471 77.7696 78.31312 85.84353 89.43589 62.31194 97.14651 92.41272 95.40149 91.46827 83.9431 101.2 97.44799 91.94261 104.4291 91.83379 122.0947 175.2107 164.6899 163.6735 149.1345 147.6898 153.6591 156.0108 159.1994 167.1011 164.9276 170.1845 180.726 183.1878 185.8482 184.7452 192.122 233.1611 263.3705 225.9302 289.2166 198.3779 202.2147 276.0465 213.3527 206.5731 216.0504 213.7205 229.164 220.1123 221.7231 223.1968 272.1448 290.2942 237.8487 279.1226 289.3767 295.7749 299.9113 281.1299 303.2069 311.5276 271.5605 281.7133 278.398 280.7332
178.4631 37.2307 32.98674 14.51293 10.91444 26.89098 69.44872 5.062114 67.38416 51.29937 65.27814 0 85.25916 83.25038 88.25035 85.75328 4.070558 6.864765 47.89702 44.62202 9.013878 85.51681 197.5577 11.07362 42.38661 46.2885 10.98294 48.45746 13.30648 13.60606 16.03512 43.48132 47.29297 16.01952 19.85101 26.27975 26.87238 24.06502 45.28383 76.13229 28.39234 25.37962 31.82177 47.78873 32.33517 51.10406 28.44512 45.65222 28.75978 31.25278 46.89483 31.7746 58.31488 35.0571 37.88964 43.46551 49.32672 63.64059 51.4984 49.14901 51.83266 51.77958 53.95948 65.39591 56.69374 55.2958 56.77698 56.04574 55.91176 60.82454 64.10636 67.95311 71.41866 133.6511 87.25322 229.5444 217.2453 215.6053 120.1213 122.3341 128.1293 129.9178 132.7144 142.4206 142.6223 145.5391 158.9405 160.3718 163.1063 177.6897 185.6646 275.2828 310.8521 264.5111 332.2443 215.0677 220.3693 322.9383 202.5425 206.1435 206.9568 232.0089 217.3264 231.7232 230.7057 234.3909 310.6391 332.1067 239.9482 314.8987 326.4693 333.574 337.81 312.5958 341.3021 351.5105 258.8808 268.2427 291.1213 294.0087
149.8055 61.46544 57.72348 88.95504 89.4539 60.53098 16.49242 88.05112 18.24829 34.0147 20.01111 85.25916 0 2.236068 3.162278 2.061553 83.81594 91.13726 37.83186 41.59327 80.72562 8 112.7395 80.75271 45.35416 41.48494 83.86298 39.84972 80.5966 91.08238 78.44743 46.48656 42.72002 80.60397 77.18849 67.44627 68.96376 74.52013 50.08992 25.05993 70.83784 77.7946 67.41662 51.47779 71.81182 47.16991 84.15462 56.93856 91.08238 85.85323 57.98276 90.24965 50.24938 90.79992 90.80198 101.1197 115.5509 60.959 108.1185 93.49332 93.60823 101.8725 105.4751 73 113.6158 108.5587 111.6468 107.3778 99.04544 117.4777 112.6455 105.6456 119.2015 83.9345 136.4991 159.3644 149.686 148.9404 161.3753 159.0865 164.9242 167.3507 170.552 177.8004 175.0714 180.801 190.3579 193.0389 195.6244 190.192 197.2238 221.434 249.4708 215.5644 276.743 196.0918 199.3615 262.2847 219.2972 209.571 221.4498 210.6086 235.1443 219.0822 221.5085 222.2487 261.3752 278.239 239.5334 269.2444 278.9667 285.0772 289.1522 272.7164 292.3594 299.9817 277.2358 287.5122 276.2191 278.3523
149.0216 60.00833 56.04463 87.13208 87.57283 58.69412 14.86607 86.09297 16.49242 32.06244 18.077 83.25038 2.236068 0 5 2.692582 81.76457 89.08984 35.72464 39.45884 78.63285 7.28011 114.6119 78.63841 43.17407 39.29377 81.7435 37.64306 78.46217 88.95504 76.29548 44.27189 40.49691 78.44743 75.01042 65.25335 66.76077 72.32047 47.85394 23.25941 68.62215 75.58439 65.19202 49.24695 69.58156 44.94441 81.9329 54.70832 88.86507 83.62482 55.75841 88.02272 48.10405 88.56706 88.56636 98.88371 113.3181 58.89822 105.8839 91.26883 91.39201 99.64437 103.2473 70.93659 111.3832 106.3297 109.4166 105.1523 96.83491 115.2476 110.4355 103.4795 117.0043 83.52245 134.3168 160.2061 150.378 149.5869 159.289 157.043 162.8895 165.3126 168.5141 175.801 173.104 178.8072 188.4262 191.0942 193.685 188.5577 195.6194 221.6529 250.0171 215.5945 277.0817 195.164 198.4943 262.8122 217.6336 208.1466 219.8295 209.7737 233.482 218.0367 220.3838 221.1962 261.4728 278.5182 238.2357 269.2252 279.0199 285.1701 289.2542 272.511 292.4739 300.1933 275.6062 285.8745 275.3071 277.4617
148.5435 64.62198 60.87693 92.07063 92.54188 63.63961 19.64688 91.08787 21.37756 37.05401 23.06031 88.25035 3.162278 5 0 2.692582 86.75893 94.08507 40.69705 44.40721 83.60996 7.615773 109.6431 83.60024 48.05206 44.14748 86.70063 42.44997 83.40451 93.90421 81.21576 49.0408 45.22168 83.36066 79.88468 70.0928 71.56815 77.13786 52.39275 25.80698 73.37575 80.36168 69.89278 53.61215 74.22965 49.24429 86.64872 59.05929 93.60556 88.28804 60.03332 92.69844 51.85557 93.17524 93.10746 103.4009 117.9237 62.24147 110.296 95.52487 95.56411 103.9423 107.5407 74.27651 115.7493 110.6391 113.7409 109.4166 100.9554 119.5701 114.5469 107.2986 121.0165 82.2253 138.2245 156.4641 146.8851 146.172 162.6899 160.2576 166.0663 168.503 171.7032 178.8323 176.0114 181.8158 191.1965 193.9124 196.483 190.3392 197.3085 219.0091 246.7688 213.3214 274.208 195.0231 198.2044 259.5963 219.5003 209.3084 221.5626 209.4039 235.3423 218.1857 220.7351 221.3624 259.0618 275.756 239.0424 267.0466 276.6956 282.7667 286.8327 270.7162 290.0276 297.5584 277.361 287.653 275.1163 277.2183
147.7664 62.69968 58.7218 89.76219 90.17344 61.32088 17.55705 88.64113 19.16377 34.63019 20.67271 85.75328 2.061553 2.692582 2.692582 0 84.22012 91.54917 38.11824 41.80012 81.03163 6.020797 112.0199 81.00154 45.40099 41.48795 84.09667 39.77751 80.78714 91.29211 78.58276 46.36 42.53528 80.72329 77.22896 67.42589 68.89303 74.46476 49.70161 23.58495 70.69123 77.68044 67.20305 50.93538 71.53742 46.57521 83.95981 56.38484 90.91892 85.59611 57.36942 90.00694 49.29757 90.48273 90.41709 100.712 115.2313 59.80176 107.6168 92.86684 92.92067 101.2781 104.8773 71.84184 113.0758 107.9734 111.0732 106.7579 98.32217 116.9027 111.9163 104.7342 118.4071 81.87338 135.6401 157.665 147.907 147.1394 160.2475 157.8742 163.6956 166.128 169.3288 176.5113 173.7333 179.5028 188.9683 191.667 194.245 188.5 195.5089 219.4727 247.6263 213.5562 274.8195 194.0779 197.3354 260.4323 217.6273 207.7408 219.7459 208.5767 233.4727 217.0973 219.5478 220.2658 259.3824 276.2962 237.6394 267.2268 276.9639 283.0835 287.1607 270.6705 290.3709 298.0189 275.5375 285.8199 274.2011 276.33
174.4716 38.66667 33.56255 18.51426 14.98147 27.00206 68.26256 9.098229 66.15218 50.02777 63.91835 4.070558 83.81594 81.76457 86.75893 84.22012 0 7.333333 46.16667 42.71352 5.073077 83.72043 195.7786 7.031674 40.11788 44.07695 7.031674 46.20005 9.242489 11.00505 12.0185 40.90776 44.79707 11.94897 15.83268 22.74741 23.17566 20.10044 42.23874 73.65535 24.53116 21.3177 28.07332 44.55304 28.38169 48.02893 24.44949 42.1637 25.10865 27.29469 43.33333 28.00198 54.94341 31.25278 34.04083 40.00478 46.68809 59.89806 48.16352 45.24133 47.89862 48.1156 50.39951 61.41751 53.48001 51.847 53.4426 52.51455 52.06833 57.66667 60.57594 64.10495 67.95178 130.1593 84.02248 226.4393 214.047 212.3739 116.7809 118.8456 124.6693 126.4873 129.3101 138.9728 139.0843 142.0989 155.4252 156.8984 159.6364 173.801 181.7736 271.5808 307.3251 260.714 328.5419 211.0003 216.3056 319.3807 198.7666 202.171 203.1447 227.944 213.5932 227.6579 226.652 230.3274 306.8161 328.3664 235.9612 311.0114 322.6067 329.7253 333.9622 308.6309 337.4578 347.7108 255.2094 264.6016 287.0588 289.9444
178.7099 44.04543 39.82462 18.24829 14.14214 33.61547 75.53807 8.544004 73.43705 57.31492 71.22578 6.864765 91.13726 89.08984 94.08507 91.54917 7.333333 0 53.5 50.03998 11.3853 91.04944 203.1053 12.52996 47.38143 51.35173 10.63015 53.46027 14.15318 9.055385 17.20465 48.05206 51.97115 16.27882 20.77408 29.06888 29.15476 25.224 49.0408 80.80842 30 25.4951 33.83785 51.13377 33.36693 54.78138 26.83282 48.37355 25.4951 29.28215 49.39636 28.86174 61.29437 32.19666 35.17101 39.3502 43.65776 65.43699 47.00043 46.57252 49.38117 48.16638 50.01 65.94695 51.90269 51.0392 52.23983 52 52.95281 55.9017 60.00833 64.93843 67.1193 136.18 82.37718 233.0257 220.5158 218.7973 115.4123 117.9682 123.6851 125.4004 128.1327 137.9311 138.3618 141.0284 154.6052 155.9295 158.6534 174.6568 182.6376 277.0433 313.2151 265.8759 333.9934 214.2195 219.6474 325.2019 198.9964 203.5927 203.5534 231.2445 213.6144 230.2629 228.9803 232.8756 311.8734 333.7037 237.4895 315.8004 327.5023 334.6775 338.9174 313.0036 342.4266 352.847 254.9448 264.2087 289.56 292.4962
153.2536 34.12111 26.51886 53.61203 53.369 25.98557 23.30772 51.12974 21.07724 6.946222 18.39459 47.89702 37.83186 35.72464 40.69705 38.11824 46.16667 53.5 0 4.031129 42.91416 37.61981 149.6691 42.92144 8.845903 6.5 46.03531 7.017834 42.8026 53.26584 40.74617 11.92686 10.30776 42.93309 39.77201 30.41792 32.20637 37.57659 18.5809 30.64719 34.55792 41.14912 31.80016 22.15203 36.57183 20.15564 47.94007 26.61297 54.56418 50.07023 28.42974 54.27937 29.00431 55.4042 56.00223 66.31224 79.83264 41.07615 74.07057 61.21479 62.09871 68.95107 72.5 51.09061 79.85282 75.37407 78.27036 74.60731 67.79565 84.00744 81.05708 76.8261 88.29071 96.52072 106.0813 186.2612 174.8966 173.6001 134.5669 133.7993 139.8258 142.1003 145.2558 153.6205 151.9087 156.749 168.01 170.2799 172.984 175.4972 183.1106 239.4979 271.8619 230.9313 296.0942 195.8909 200.2155 284.3449 203.4761 199.2768 206.6186 211.8661 219.1684 216.3059 217.1687 219.2943 277.3234 296.7292 231.5005 283.3734 294.1236 300.791 304.9758 283.9199 308.3509 317.3645 261.6328 271.6468 275.3057 277.8151
152.6178 34 25.80698 51.07837 50.59644 24.20744 27.313 48.05206 25.07987 10.63015 22.35571 44.62202 41.59327 39.45884 44.40721 41.80012 42.71352 50.03998 4.031129 0 39.28899 41.01219 153.0654 39.20459 5 4.123106 42.29657 5.830952 39.00401 49.49747 36.87818 8.544004 8.062258 39.05125 35.81288 26.40076 28.17801 33.55965 15.52417 32.64966 30.52868 37.12142 27.80288 19.35103 32.58686 18.02776 43.909 23.4094 50.53712 46.04466 25.29822 50.24938 27.29469 51.38701 52.00961 62.31002 75.80237 39.01282 70.09765 57.38467 58.33095 65.05382 68.593 48.50773 75.88954 71.44928 74.33034 70.71068 64.03124 80.05623 77.23341 73.24616 84.50444 97.18539 102.3035 188.1515 176.6028 175.2434 131.0267 130.386 136.4185 138.6768 141.8238 150.2698 148.6472 153.4047 164.7952 167.0269 169.7377 172.9653 180.6199 240.2603 273.096 231.4001 296.9457 194.7563 199.1808 285.528 200.7949 197.1243 204.0245 210.8507 216.4538 214.8697 215.5737 217.8352 277.8003 297.4797 229.5196 283.6392 294.4947 301.2192 305.4128 283.8613 308.8041 317.9701 258.9115 268.8945 273.9799 276.5249
169.4494 39.35257 33.25094 23.0895 19.78952 26.27975 65.50286 14.07569 63.34923 47.26653 60.98144 9.013878 80.72562 78.63285 83.60996 81.03163 5.073077 11.3853 42.91416 39.28899 0 80.2535 192.2358 2.263846 36.31976 40.31284 4.257347 42.37482 4.562072 11.07362 7.044501 36.78485 40.73236 7.356969 10.85415 17.83606 18.15558 15.05407 37.658 69.52428 19.45829 16.48105 23.02444 39.80594 23.3296 43.40651 20.28854 37.23741 22.0142 23.25732 38.36176 24.53824 50.08118 27.66315 30.30058 37.15172 45.28383 54.84182 45.50588 41.26894 43.83634 44.76187 47.26653 56.38373 51.02301 48.94001 50.75554 49.43304 48.25583 55.29127 57.46412 60.25052 64.94709 125.2003 81.42865 221.7163 209.2598 207.5647 113.9369 115.7179 121.592 123.4651 126.3354 135.9085 135.8441 139.0472 152.221 153.7746 156.5179 169.7679 177.733 266.5298 302.3416 255.6436 323.4905 206.1592 211.4359 314.3829 195.0019 197.8955 199.2953 223.0821 209.921 222.9756 222.0532 225.6613 301.7435 323.3054 231.6358 305.9417 317.5344 324.6523 328.8892 303.5887 332.3848 342.6399 251.6623 261.1161 282.3989 285.2694
141.8465 64.88451 60.16644 90.47099 90.60905 62.0967 20 88.68484 21.09502 35.17101 21.79704 85.51681 8 7.28011 7.615773 6.020797 83.72043 91.04944 37.61981 41.01219 80.2535 0 112.0625 80.05623 44.10215 40.11234 83.09633 38.20995 79.67316 90.19978 77.31753 44.55334 40.60788 79.40403 75.69718 65.76473 67.08204 72.67221 47.12749 18.43909 68.65858 75.70997 65 47.92872 69.14632 43.46263 81.7435 53.31041 88.76936 83.20323 54.12947 87.64131 45.22168 87.9126 87.66413 97.87537 112.6055 55.17246 104.5187 89.47067 89.36722 97.94897 101.5332 67.17887 109.8691 104.6566 107.7822 103.3538 94.66784 113.6002 108.2266 100.6032 114.5469 76.24303 131.6055 154.159 144.0575 143.1896 155.5699 153.0114 158.7955 161.2397 164.4384 171.4789 168.6001 174.4506 183.7284 186.4618 189.0244 182.7266 189.7019 214.6835 243.4389 208.4706 270.2327 188.0957 191.3766 256.2055 211.885 201.792 213.9533 202.6327 227.7272 211.0853 213.5275 214.2526 254.3954 271.6044 231.6382 262.0672 271.9089 278.0881 282.179 265.2664 285.4085 293.2115 269.7509 280.0415 268.2257 270.3627
166.8125 172.8277 170.1656 201.6771 202.184 173.2674 129.1199 200.6076 130.9719 146.6467 132.6866 197.5577 112.7395 114.6119 109.6431 112.0199 195.7786 203.1053 149.6691 153.0654 192.2358 112.0625 0 191.9433 155.9471 151.9476 194.9327 149.9345 191.427 201.9274 188.9327 155.9339 151.9341 190.943 186.9869 176.9837 178.0451 183.5796 157.1562 124.2172 179.1782 186.2224 175.2409 156.8288 178.8182 152.3605 191.554 161.6704 198.6124 192.4834 161.8742 196.8936 150.3295 196.4968 195.5946 205.133 220.3351 155.3616 210.3285 194.3821 193.3974 202.8082 206.1448 165.2205 214.9029 209.285 212.4259 207.5343 197.7674 217.9425 210.3263 199.7869 215.0338 112.4342 229.6662 92.75788 94.12793 96.0554 244.819 239.6442 244.401 246.871 249.8143 253.8466 249.2086 256.2359 260.9204 264.247 266.2866 243.0454 247.6451 174.5615 183.2508 179.0303 218.1699 211.0031 210.6919 195.8372 271.0162 248.7211 270.4478 218.6536 285.4953 236.9219 243.2316 240.0758 215.9469 222.4266 268.7036 228.885 234.1608 237.8133 241.1276 241.3899 243.4788 245.8436 322.7339 332.9039 281.2225 282.0345
