11.7047 17.30065 180.1187 16.40122 16.5605 16.15549 40.87175 15.18223 39.20459 36.75085 0 3.605551 21.58703 28.63564 22.2991 43.56604 27.20294 33.24154 41.23106 31.38471 38.27532 33.10589 43.32436 41.59327 37.21559 47.85394 38.3047 177.0771 53.33854 56.76707 49.81967 33.24154 59.90826 62.82117 53.90733 41.88078 53.05186 43.04649 65.91282 44.16546 42.11464 66.06815 59.4138 64.3506 63.19634 59.5483 67.20863 51.62364 72.91776 68.593 66.86741 62.00806 64.03124 54.23099 70.74249 68.24954 65.48022 68.50547 60.20797 78.74643 73.73397 80.99383 79.97569 85.8021 83.48802 90.21086 89.09896 86.83733 91.26336 85.95929 93.76167 127.4755 112.9248 115.6936 218 206.6935 205.4002 177.9469 179.7248 248.9016 187.5888 189.842 192.0417 199.9206 270.5624 303.4986 261.2049 328.5988 221.0452 225.8185 315.9387 218.501 218.5154 279.5514 222.3803 237.5226 278.2984 289.2542 233.7773 281.5706 289.8034 239.8708 239.852 242.7251 297.0017 327.7675 251.7444 301.7615 304.7638 311.8525 334.5333 312.8138 317.6822 342.4982 275.9304 318.3237 309.2774 346.3599 309.1957 309.9823 351.0057 353.402 358.2806 285.6068 359.2436 360.2552 355.9161
13.0384 16.48674 177.0329 20 20.15564 19.69772 38.24265 13.20984 36.49658 33.82492 3.605551 0 24.18677 25.31798 24.62214 40.31129 29.61419 35.69314 37.85499 27.85678 40.5216 35.1141 39.84972 43.46263 38.91015 49.76947 39.70202 173.8094 55.00909 58.38236 51.0392 32.31099 61.40033 64.31563 55 38.58756 53.96758 39.82462 67.2644 41.1375 40.46325 67.20119 60.1415 65.19202 63.89662 60.10824 68.11755 50.9902 73.87828 69.35416 67.53703 62.36986 64.44377 53.66563 71.43179 68.68042 65.06588 68.60029 57.70615 79.24645 73.33341 81.02469 79.87768 86.05231 83.52395 90.42677 89.16347 86.76437 91.40022 85.75547 93.90021 123.9879 112.3076 115.0391 214.3945 203.0908 201.8 176.7374 178.5721 245.3671 186.5241 188.8094 190.1289 197.9869 267.0749 299.9331 257.8003 325.0975 218.2201 222.9462 312.38 216.7793 216.3331 276.1159 220.5811 234.6487 274.9345 285.8339 232.1138 278.2175 286.4001 237.2277 237.3057 240.098 293.6001 324.2853 249.4719 298.4443 301.4963 308.566 331.1358 309.5618 314.3962 339.0723 274.3288 315.0508 306.1772 342.9921 306.1323 306.8941 347.6147 350 354.8577 284.048 355.8272 356.8544 352.5624
29.68164 38.05013 185.8349 17 14.53444 12.52996 62.3899 36.74915 60.67125 57.98815 21.58703 24.18677 0 49.0102 2.5 64.03124 5.830952 11.7047 61.20457 50.48762 17 12.72792 62.64982 21.26029 17.80449 27.20294 20.15564 197.2159 33.30165 36.83069 31.62278 29.54657 40.31129 43.15669 36.05551 53.25411 36.03471 53.60037 46.6744 52.83159 41.10014 47.63402 42.94182 47.16991 46.68809 43.86342 49.64877 43.04649 55 51.62364 50.3612 47.16991 48.8467 45 54.02314 52.80152 54.5696 54.70832 63.28507 62.64982 62.33756 67.06713 66.73413 70.68239 69.46402 75.15318 74.79054 73.26702 76.55717 73.08215 78.99525 139.0539 101.6366 104.561 233.311 221.366 219.8505 169.2664 170.6956 260.8639 177.995 180.05 187.7711 195.7417 281.4427 316.2019 270.6474 339.6486 223.8861 229.0851 328.4148 212.7698 216.0208 289.4564 217.1474 240.7509 287.0679 298.8812 227.5876 290.1724 299.1521 240.973 240.127 243.6761 306.307 338.4298 249.7724 309.8032 312.1298 319.4527 343.7003 319.9602 325.263 352.115 269.1768 325.7299 314.6148 355.0456 314.1274 315.1841 360.0403 362.6086 367.822 278.5503 368.676 369.4317 364.3752
29.41088 21.80166 164.2409 44.01136 44.74651 44.64303 16.98529 17.10263 14.86607 10.75291 28.63564 25.31798 49.0102 0 49.02295 15.0333 54.03702 60.07495 12.64911 6.082763 64.38167 58.54912 15.26434 66.28725 61.39218 72.56721 61.26377 148.4933 76.92204 80.02812 71.51224 45.22168 82.5409 85.39614 74.84651 29.42788 73.16078 31.57531 87.7411 35.42349 47.57665 86.8159 78.29432 83.64807 81.78291 77.52419 86.76981 63.03174 92.5905 87.32125 85.15427 78.77182 80.99383 65.8559 89.00843 85.14693 77.32042 83.40863 55.36244 95.69221 85.23853 95.01579 93.21004 101.0445 97.45897 105.119 103.0807 100.0003 105.6456 98.29039 108.0891 105.6882 121.6059 124.0363 191.6038 180.8744 179.7811 180.9487 183.1748 225.3974 191.6739 194.1649 188.7326 196.3414 248.0323 279.0928 240.2166 305.6851 208.0793 212.2687 291.7075 216.7101 212.3982 257.9787 219.8568 223.8861 257.9341 267.9254 232.3983 261.3695 268.7638 228.8449 229.8717 231.8572 275.9746 305.2375 244.5184 282.0638 285.7919 292.5884 313.5016 294.0451 298.4125 320.9751 274.8621 299.2424 292.5722 325.7907 292.9607 293.4297 330.0561 332.2665 336.7863 284.8706 337.858 339.1297 335.5536
31.10064 39.13518 183.7192 19.24188 16.80774 14.77329 62.85897 37.47332 61.09214 58.2677 22.2991 24.62214 2.5 49.02295 0 64.00195 5.024938 11.1018 61.05121 50.20209 15.97655 11.1018 62.33979 19.70406 15.91383 25.81182 18.02776 196.9462 31.70568 35.21718 29.60152 27.28095 38.61671 41.48795 34.00368 51.8869 33.87108 52.14643 44.91381 51.20389 38.86479 45.71925 40.74617 45.06939 44.50874 41.59627 47.60515 40.54935 53.02122 49.5101 48.19232 44.84696 46.55373 42.5 51.8869 50.53959 52.09258 52.33784 61.16576 60.46693 59.88013 64.72442 64.35341 68.42697 67.13047 72.8989 72.48189 70.91172 74.27819 70.69123 76.72353 137.4491 99.20307 102.1237 232.0889 220.0624 218.5189 166.7854 168.2208 259.232 175.5329 177.5929 185.2815 193.2526 279.6985 314.6359 268.7773 337.9092 221.5993 226.8177 326.8218 210.27 213.5562 287.6217 214.6491 238.479 285.139 297.0206 225.0878 288.2295 297.268 238.609 237.7336 241.306 304.4179 336.6541 247.3156 307.8137 310.0907 317.4291 341.7935 317.9045 323.2371 350.2446 266.6795 323.6916 312.444 353.0987 311.9331 313.0052 358.1204 360.7024 365.943 276.0552 366.7877 367.5222 362.4093
42.95346 34.08537 159.3891 58.5235 59.42432 59.43904 12.74755 30.73272 11.7047 9.572095 43.56604 40.31129 64.03124 15.0333 64.00195 0 69.00725 75.02666 4.242641 14.86607 79.22752 73.33485 7.28011 80.89499 75.95393 87.13208 75.60589 133.5119 91.21952 94.22579 85.44004 57.69749 96.56604 99.38058 88.54377 34.4093 86.67468 36.61967 101.5111 41.21251 57.88519 100.3045 91.38928 96.77293 94.73354 90.37699 99.92497 74.33034 105.7024 100.2247 97.96045 91.24144 93.47727 77.10383 101.7472 97.52948 88.23054 95.18929 60.53924 107.912 95.80078 106.2544 104.2055 112.6055 108.6336 116.4989 114.1605 110.8365 116.8289 108.8531 119.2151 97.50897 130.2997 132.5481 179.1368 168.9109 167.9829 186.345 188.7671 215.0581 197.4999 200.085 190.8769 198.278 238.3149 267.987 231.5729 295.5802 204.6583 208.4706 280.7067 219.4283 212.8497 248.8875 222.1734 219.9659 249.6478 258.971 235.2302 253.1798 260 226.4332 228.0548 229.5195 267.2003 295.3946 244.1644 274.1423 278.3253 284.9175 304.6406 286.6854 290.7232 311.7772 277.6428 291.671 286.5039 317.2075 287.1794 287.4526 321.218 323.3033 327.5805 287.7816 328.7218 330.1616 327.086
35.51056 43.84418 186.0301 22.2036 19.70406 17.80449 67.85647 42.38514 66.09841 63.29001 27.20294 29.61419 5.830952 54.03702 5.024938 69.00725 0 6.082763 66.0303 55.14526 11.18034 7.211103 67.26812 15.55635 12.52996 21.40093 15.33786 201.872 27.58623 31.12073 26.41969 29.41088 34.65545 37.47666 30.88689 55.9464 31.12073 56.0803 41.06702 54.85596 40.98986 42.2019 38.07887 42.05948 41.76655 39.21734 44.41846 40.60788 49.64877 46.52956 45.40099 42.72002 44.27189 42.29657 48.97448 48.10405 51.13878 50.44799 63.60031 57.69749 58.64972 62.64184 62.49356 65.9242 64.99423 70.38466 70.21129 68.88678 71.86793 68.88396 74.27819 141.0319 97.67292 100.6231 236.2372 224.1032 222.5202 165.7421 167.0838 262.7318 174.2342 176.2385 185.3106 193.2893 282.97 318.2505 271.7646 341.1842 223.2241 228.5301 330.3865 209.8987 213.965 290.6906 214.3945 240.1687 287.9757 300.0267 224.5831 291.0292 300.2166 239.8208 238.7572 242.4801 307.3532 339.8511 247.8049 310.4835 312.6164 320 344.6804 320.3787 325.8006 353.2209 265.9915 326.2177 314.5322 355.8798 313.9331 315.0635 360.9723 363.5891 368.897 275.2839 369.7188 370.3997 365.1387
41.18252 49.73241 188.6163 26.87006 24.39775 22.67157 73.93578 48.42004 72.18033 69.36948 33.24154 35.69314 11.7047 60.07495 11.1018 75.02666 6.082763 0 72.00694 61.07373 5.656854 5.385165 73.17103 11.18034 10 16.27882 13.53699 207.7533 22.80351 26.31539 23.08679 32.52691 30 32.7185 27.51363 60.83584 28.25774 60.82763 36.50342 59.2924 43.86235 38.07887 35.17101 38.62642 38.69683 36.67424 40.71855 41.10961 45.65085 43.08132 42.2167 40.4475 41.7732 42.44997 45.59057 45.35416 50.23392 48.37355 66.6033 54.42426 57.31863 60.20797 60.34162 62.93648 62.476 67.35726 67.49167 66.4835 68.96376 66.75328 71.31795 145.2067 95.7549 98.73196 241.0747 228.8068 227.1745 164.2846 165.5113 266.7452 172.4584 174.3932 185.1297 193.1102 286.6932 322.396 275.1381 344.8994 224.9489 230.3584 334.4671 209.2123 214.2195 294.1598 213.8457 241.9628 291.158 303.4156 223.7249 294.1649 303.5342 241.0332 239.7415 243.6453 310.6525 343.469 248.1355 313.4533 315.4077 322.8452 347.9112 323.1045 328.6351 356.5614 264.8891 329.0061 316.7846 358.9772 316.0775 317.2791 364.1566 366.816 372.2069 274.0771 373 373.6141 368.1701
41.67733 33.30634 157.1487 56.64804 57.39556 57.28001 15.50806 29.33428 14.03567 10.75291 41.23106 37.85499 61.20457 12.64911 61.05121 4.242641 66.0303 72.00694 0 11.18034 76.05919 70.11419 4.123106 77.52419 72.56032 83.72574 72.09196 136.0585 87.66413 90.62284 81.7435 53.7122 92.89241 95.6896 84.77028 30.23243 82.85228 32.44996 97.74712 37.02146 53.68486 96.46243 87.46428 92.84934 90.77689 86.40602 96.00521 70.17834 101.7693 96.25487 93.97473 87.20665 89.44272 72.94518 97.74712 93.47727 84.04053 91.06591 56.4358 103.8316 91.58885 102.0784 100.0139 108.4528 104.4521 112.3299 109.971 106.6336 112.6455 104.6375 115.0272 96.17692 126.0635 128.316 179.6218 169.1416 168.1346 182.3141 184.7187 214.5973 193.4327 196.0102 187.2432 194.6781 237.6215 267.8531 230.4951 295.0454 202.0916 205.9951 280.5303 215.7213 209.497 247.9698 218.5246 217.5247 248.4552 258.0078 231.5114 251.9563 258.971 223.647 225.1422 226.7183 266.1766 294.7602 240.9673 272.8369 276.8772 283.5348 303.6542 285.2061 289.3475 310.91 273.9398 290.2585 284.6445 316.1285 285.2402 285.5679 320.2265 322.3554 326.7185 284.0621 327.8353 329.2165 325.9697
33.97058 27.18111 158.2205 47.41308 47.87745 47.53946 20.94039 21.96588 18.86796 14.49569 31.38471 27.85678 50.48762 6.082763 50.20209 14.86607 55.14526 61.07373 11.18034 0 65.00769 59.03389 12.16553 66.37017 61.40033 72.56032 60.91182 146.749 76.48529 79.45124 70.60453 42.94182 81.7435 84.5488 73.68175 23.76973 71.80877 25.96151 86.6516 30.0245 43.94028 85.44004 76.55717 81.939 79.92566 75.58439 85.08819 60 90.87354 85.42833 83.18203 76.53757 78.77182 62.80127 86.98563 82.8553 74.0998 80.70936 49.98 93.29523 81.84891 92.00543 90.06171 98.22932 94.41531 102.2008 99.99062 96.77494 102.6158 94.92102 105.0298 100.1249 117.4436 119.8082 187.2779 176.3233 175.1606 175.826 178.1011 220.2385 186.6634 189.1798 183 190.583 242.6953 274.1571 234.6423 300.4332 202 206.1965 286.732 211.0722 206.4752 252.4916 214.1588 217.8164 252.2875 262.4062 226.783 255.7049 263.2052 222.7667 223.808 225.7803 270.4163 299.9163 238.5335 276.3494 280.0071 286.8327 307.9527 288.2438 292.6585 315.4964 269.2482 293.4706 286.6226 320.185 286.9861 287.4717 324.4996 326.7354 331.3065 279.2799 332.3628 333.5985 329.9246
46.64762 55.02102 187.762 32.52691 30.05412 28.3196 78.70515 53.44623 76.90254 73.94677 38.27532 40.5216 17 64.38167 15.97655 79.22752 11.18034 5.656854 76.05919 65.00769 0 6.082763 77.00649 6.082763 7.211103 10.63015 10.73546 211.4255 17.20465 20.70024 18.24829 33.01515 24.41311 27.10166 22.56103 62.96825 23.6326 62.76942 30.92733 60.84745 43.85275 32.64966 30.41381 33.52611 33.805 32.14032 35.4683 38.91015 40.24922 37.94733 37.23238 36.05551 37.21559 39.92493 40.47839 40.60788 46.74423 44.04543 66.48308 49.33559 53.45149 55.57877 55.89077 57.97413 57.78624 62.36185 62.66678 61.84973 64.03124 62.28965 66.34945 146.1677 91.35097 94.33981 242.8436 230.3922 228.6925 160.1003 161.2514 267.4191 168.0651 169.9559 181.8378 189.8142 287.0139 323.2144 275.0654 345.1934 223.2353 228.7378 335.2018 205.531 211.2487 294.187 210.2617 240.304 290.8694 303.3496 219.9149 293.8248 303.3892 238.8493 237.3605 241.4188 310.4851 343.6506 245.2086 312.9297 314.6967 322.1878 347.6582 322.3236 327.9649 356.4267 260.8962 328.288 315.5321 358.5769 314.7205 315.9905 363.8489 366.5542 372.0349 270.0116 372.7962 373.3371 367.6972
42.2019 50.14292 183.3879 29.41088 26.91189 25 73.14711 48.19232 71.30919 68.25412 33.10589 35.1141 12.72792 58.54912 11.1018 73.33485 7.211103 5.385165 70.11419 59.03389 6.082763 0 71 8.602325 5.385165 14.76482 8.558621 205.3718 20.61553 24.13504 19.23538 27.65863 27.58623 30.43846 23.70654 57.00877 24.05203 56.85948 33.94849 55.05933 38.82431 35 31.01612 34.88553 34.66667 32.28002 37.21559 35.73514 42.43819 39.35734 38.27858 35.90265 37.36308 37.10795 41.81507 41.10961 45.12634 43.73786 61.55485 50.56679 52.36557 55.7853 55.76239 58.87274 58.10551 63.32456 63.25049 62.04882 64.84597 62.16912 67.24024 140.6627 91.08238 94.04786 237.0232 224.635 222.9602 159.4274 160.7016 262.0687 167.7386 169.7056 179.8889 187.8697 281.8581 317.7931 270.1481 340.0553 219.5837 225.0022 329.8231 204.0972 208.9043 289.2075 208.6936 236.603 286.0944 298.4292 218.6618 289.0848 298.5197 235.648 234.3608 238.2604 305.6305 338.5787 242.8111 308.318 310.2209 317.6728 342.8613 317.9001 323.4594 351.5523 259.9087 323.8179 311.4811 353.8802 310.7571 311.9695 359.0891 361.7637 367.1852 269.1343 367.9674 368.5569 363.0513
