11.92689 28.4605 121.0513 8.544004 7.28011 7.211103 20.88061 4.301163 3 8.544004 0 3.605551 7.632169 59.99939 34.88553 38.46102 41.14608 40.50309 41.04875 45.22168 43.41659 45.60702 47.80167 46.09772 48.5 58.41233 64.5539 69.2026 62.96825 71.13719 73.71737 67.26812 71.64147 69.42622 68.60394 142.7898 69.31811 79.32213 90.60905 94.49339 154.7676 143.6914 142.514 166.7221 169.7999 186.0027 191.6586 192.1204 193.0026 169.2483 176.4425 175.1739 177.6345 181.2209 198.3204 214.9797 189.0661 219.7307 200.5243 192.6292 214.1688 223.6515 200.0225 227.8603 202.0891 203.1542 224.7648 225.3891 232.125 227.1173 228.4732 233.9273 267.9697 234.047 238.8326 219.4248 243.0618 222.3996 238.3917 223.7523 243.4831 248.663 223.439 245.308 225.2221 228.664 233.4202 256.2974 239.7186 245.2774 254.6861 247.1989 255.0486 257.1167 246.7326 248.9684 254.4941 257.5985 266.5638 251.7345 258.1008 254.2322 260.2499 255.3312 261.9637 258.774 265.9483 263.4103 263.0532
14.65124 31.95309 124.1528 11.6619 9.055385 10.63015 24.35159 7.778175 5.830952 12.08305 3.605551 0 4.609772 56.57185 31.30495 34.88911 37.57659 36.91206 37.44329 41.6173 39.82462 42.0119 44.20407 42.52058 44.93607 54.81788 60.96964 65.60488 59.4138 67.54628 70.12311 63.70243 68.06247 65.8559 65.05767 141.6137 68.96376 76.00658 87.11487 91.04944 156.1602 144.8685 143.6184 167.2939 170.4259 186.8101 192.333 192.4065 193.2175 166.355 173.605 172.2717 175.9233 179.6107 195.3775 214.8657 186.5074 219.4822 197.6487 191.0628 211.2266 223.3047 198.0909 227.465 200.0225 201.2086 224.173 224.7471 231.6571 226.4382 227.8442 233.4459 268.2245 233.4973 238.3653 217.0628 242.6295 220.1229 235.906 221.5313 242.9177 248.1393 221.2736 244.7305 223.3786 226.4101 231.6247 253.4021 237.3057 243.6144 253.6533 245.4968 253.9346 256.1445 244.9898 247.3262 252.7208 256.4566 263.6556 249.4118 256.8956 252.5569 259.0309 253.5054 260.7259 257.0311 264.731 260.9099 260.5724
16.11619 34.65905 125.5007 16.10124 13.64734 14.84082 27.06012 11.92686 10.30776 15.30523 7.632169 4.609772 0 52.43546 28.62254 32.25678 34.94639 34.07712 34.23814 38.3308 36.33524 38.55191 40.7707 38.90051 41.23106 51.32495 57.37439 62.13896 55.64396 64.00195 66.61081 59.98541 64.42243 62.16309 61.24745 137.5554 65.6144 71.69554 83.1219 86.9382 154.61 143.0518 141.7127 164.7574 167.9472 184.5271 189.898 189.5587 190.2978 161.7784 169.0156 167.6976 171.5554 175.2919 190.8158 211.6247 181.899 216.119 193.068 186.7652 206.6649 219.8551 193.6266 223.9731 195.5102 196.7388 220.5202 221.0543 228.1036 222.7162 224.1612 229.8809 265.3259 229.8766 234.8111 212.4759 239.1037 215.5526 231.3025 216.9739 239.2828 244.5372 216.7308 241.0856 218.9481 221.8449 227.2141 248.8269 232.7107 239.264 249.6703 241.1276 249.8974 252.2028 240.6018 242.9856 248.3189 252.401 259.084 244.8316 252.7995 248.2 254.926 249.0808 256.6091 252.6425 260.6266 256.305 255.9692
66.1285 85.32816 166.8953 68.16753 64.47885 67.18518 78.10377 64.29416 62.3666 67.48903 59.99939 56.57185 52.43546 0 31.47193 29.93597 28.78349 27.35647 24.0448 20.78569 20.09802 18.84359 17.78289 16.974 14.36422 13.68089 13.25967 18.06961 9.234603 18.07065 20.46645 12.55305 16.9288 14.44747 11.94837 116.6826 70.24271 20.26805 30.94738 34.5044 170.389 156.5239 154.2528 168.1027 171.8956 190.2576 193.4342 187.402 187.0581 114.0661 121.9049 119.8024 140.4343 145.5301 142.2266 202.6455 138.2296 204.9923 145.2346 157.2116 157.9784 207.1502 158.5032 210.4179 158.4008 161.3302 204.1843 203.9616 213.351 205.0261 207.1629 214.8757 260.1908 213.8688 219.8676 170.9374 224.551 175.115 187.899 177.2694 222.7763 228.4991 177.792 224.3528 184.4625 181.6164 193.2318 200.4344 190.2287 206.9107 226.1042 208.1876 225.1554 229.4543 207.0991 210.8534 214.2551 227.2032 210.5141 203.3825 226.6853 215.5065 228.5702 214.2759 229.9502 218.9281 234.1816 212.4782 212.3894
44.69291 63.15853 153.4389 41.6173 37.01351 41.34005 55.54278 38.76209 36.35932 43.38202 34.88553 31.30495 28.62254 31.47193 0 3.640055 6.324555 5.700877 7.615773 11.6619 11.40175 13 14.76482 14.56022 17.24094 25 31.40103 35.38361 30.88689 37.58324 39.99062 34.66987 38.50325 36.61967 36.53081 138.9549 77.20104 51.66237 59.16925 63.95311 174.1321 161.4442 159.6817 178.9001 182.4089 199.985 204.4016 201.366 201.5862 145.5266 153.3363 151.2709 167.4425 172.0465 173.683 220.2391 169.1892 223.6637 176.706 183.7417 189.422 226.6032 187.1149 230.3016 187.6726 190.055 225.3358 225.4623 233.8226 226.8088 228.6416 235.4761 276.2064 234.9319 240.4704 201.5099 244.9981 205.4225 218.9077 207.3872 244.125 249.6636 207.6969 245.815 212.9836 211.8873 221.6168 231.8829 221.0566 234.7765 250.5993 236.2674 250.1389 253.6178 235.372 238.6551 242.7464 252.3846 241.9468 234.0048 252.2394 243.5262 254.2302 243.0165 255.7381 247.3156 259.9009 243.5939 243.4625
48.33182 66.77013 157.0452 45.06939 40.40111 44.84696 59.15446 42.29953 39.87794 46.97074 38.46102 34.88911 32.25678 29.93597 3.640055 0 2.692582 2.692582 6.020797 9.340771 10.01249 11.1018 12.5 13.00961 15.57241 22.20923 28.6055 32.33033 28.42974 34.6013 36.93914 32.00391 35.64057 33.87108 33.98897 139.767 79.46855 49.91242 56.58843 61.53251 176.9357 164.1437 162.3392 181.1201 184.6598 202.3271 206.6331 203.2954 203.4558 143.9314 151.8101 149.6389 167.4821 172.1896 171.9123 221.7758 168.0603 225.0696 175.0436 183.892 187.6161 227.9106 186.8027 231.5547 187.1824 189.7152 226.4107 226.4873 234.9984 227.7938 229.672 236.6353 277.9648 236.026 241.6325 200.5754 246.1845 204.5973 217.7564 206.6334 245.1841 250.7523 207.0175 246.8588 212.707 211.0777 221.3781 230.0813 220.0051 234.6684 251.1678 236.1091 250.6213 254.2445 235.1664 238.5634 242.4885 252.8325 240.1104 233.0536 252.6185 243.385 254.5904 242.6937 256.0747 247.0855 260.2523 242.3763 242.2731
51.01662 69.46222 159.6639 47.70744 43.01163 47.50789 61.84658 44.97221 42.54409 49.65884 41.14608 37.57659 34.94639 28.78349 6.324555 2.692582 0 2.12132 5.830952 8 9.486833 10.04988 11.04536 12.16553 14.53444 20.12461 26.48202 30 26.57066 32.31873 34.6013 29.96665 33.44398 31.76476 32.03904 140.1561 80.99383 48.50773 54.56189 59.61543 178.8463 165.9726 164.1349 182.5685 186.1317 203.8676 208.0865 204.5147 204.6289 142.5553 150.481 148.2348 167.2872 172.0698 170.4041 222.6909 167.012 225.8846 173.6116 183.7743 186.0802 228.6504 186.3438 232.2527 186.5931 189.2354 226.9748 227.0138 235.6374 228.2898 230.2021 237.2615 279.0433 236.603 242.2602 199.6603 246.83 203.7607 216.6822 205.8481 245.7336 251.3235 206.2862 247.3964 212.2687 210.2512 220.9661 228.5425 219.0023 234.3502 251.3484 235.7539 250.7378 254.4681 234.7765 238.2567 242.0592 252.9229 238.5461 232.1212 252.6579 243.0411 254.6154 242.2168 256.082 246.6759 260.2701 241.2509 241.168
50.07456 68.69134 158.41 47.31279 42.71417 47.01595 61.07782 44.41846 42.02975 48.97448 40.50309 36.91206 34.07712 27.35647 5.700877 2.692582 2.12132 0 3.807887 6.670832 7.648529 8.514693 9.823441 10.5119 13.00961 19.55761 25.95936 29.77415 25.73908 32.01562 34.38386 29.33428 33.01515 31.21698 31.30495 138.102 78.92085 47.2705 53.91197 58.84301 176.8856 163.9798 162.1303 180.4778 184.0448 201.7932 205.9964 202.3987 202.5105 141.3029 149.1942 147.0036 165.398 170.1543 169.2546 220.5726 165.537 223.7723 172.4021 181.8585 184.9534 226.5447 184.5603 230.1515 184.8689 187.4612 224.8912 224.9361 233.5434 226.2173 228.1239 235.1691 276.9221 234.5176 240.1676 198.1067 244.7352 202.1631 215.2244 204.2228 243.6524 249.239 204.6326 245.3171 210.4768 208.6482 219.1632 227.4184 217.5006 232.5091 249.3441 233.9277 248.7508 252.453 232.9646 236.4112 240.264 250.9432 237.4432 230.5781 250.6931 241.2105 252.6549 240.4423 254.1269 244.8724 258.3118 239.826 239.7301
49.98803 68.88396 157.5242 48.27007 43.86342 47.80167 61.29437 45.10543 42.80187 49.39636 41.04875 37.44329 34.23814 24.0448 7.615773 6.020797 5.830952 3.807887 0 4.242641 4 5.385165 7.211103 7.071068 9.708244 17.69181 24.04971 28.3196 23.32381 30.40559 32.89757 27.20294 31.18493 29.20616 28.99138 134.3253 75.80237 44.14748 51.62364 56.35601 174.1838 161.1693 159.2773 177.2463 180.8342 198.6454 202.7659 198.9805 199.0603 138.1014 145.9496 143.8271 161.6075 166.355 166.1766 216.9706 162.0771 220.1238 169.2483 178.059 181.9022 222.8654 180.8259 226.4566 181.1767 183.7328 221.1535 221.1883 229.8282 222.4618 224.3769 231.4498 273.4073 230.7834 236.4487 194.5643 241.0219 198.5785 211.7792 200.6127 239.9104 245.5029 200.9975 241.5719 206.7365 205.0583 215.4159 224.3659 214.0093 228.74 245.5402 230.1666 244.9438 248.6524 229.2117 232.6397 236.5212 247.1356 234.4168 227.0446 246.8853 237.4468 248.8473 236.7129 250.3198 241.1244 254.5044 236.4149 236.3049
53.97221 72.94518 161.0353 52.49762 48.10405 52.00961 65.36819 49.3001 47.01064 53.53504 45.22168 41.6173 38.3308 20.78569 11.6619 9.340771 8 6.670832 4.242641 0 3.162278 2.236068 3.162278 4.472136 6.576473 13.45362 19.82256 24.08319 19.23538 26.16295 28.65746 23.02173 26.95366 25 24.86966 133.3366 76.94154 40.60788 47.50789 52.3259 175.9148 162.7438 160.7863 178.0653 181.6948 199.6246 203.578 199.3646 199.3615 134.6477 142.5501 140.3432 159.7028 164.56 162.584 216.8116 159.0126 219.7931 165.7377 176.264 178.2826 222.4073 178.5385 225.9277 178.7093 181.416 220.4062 220.3798 229.2008 221.6038 223.5733 230.8008 273.5126 230.0543 235.8008 191.667 240.4019 195.7815 208.6846 197.8824 239.1339 244.7601 198.3381 240.7758 204.4749 202.2743 213.1901 220.7477 211.0024 226.6451 244.1803 228.019 243.486 247.358 227.0154 230.5607 234.2692 245.6379 230.7732 224.1255 245.3107 235.3147 247.2509 234.395 248.6966 238.8996 252.8962 233.2595 233.1738
51.74896 70.83078 158.2965 50.93133 46.69047 50.32892 63.28507 47.56574 45.34314 51.61395 43.41659 39.82462 36.33524 20.09802 11.40175 10.01249 9.486833 7.648529 4 3.162278 0 2.236068 4.472136 3.162278 5.85235 15 21.17089 25.80698 20 27.72183 30.30264 24.08319 28.29311 26.1725 25.70019 130.8997 73.82412 40.26164 48.25971 52.83938 172.7542 159.5898 157.6364 175.0093 178.6309 196.5401 200.5243 196.4109 196.4306 134.1641 141.9974 139.8984 157.8005 162.5854 162.2858 214.0286 158.0791 217.0739 165.3269 174.29 178.022 219.7385 176.9124 223.2881 177.2258 179.8127 217.8613 217.8629 226.6032 219.1101 221.0543 228.2126 270.6429 227.5016 233.2123 190.5656 237.8015 194.5852 207.7823 196.6251 236.603 242.2141 197.0178 238.2541 202.83 201.066 211.5183 220.4835 210.0095 224.8777 241.9463 226.2898 241.3078 245.0877 225.322 228.7821 232.6177 243.4831 230.5455 223.0454 243.2016 233.5744 245.1551 232.7939 246.6171 237.2277 250.8077 232.422 232.3101
53.98423 73.06162 160.4602 53.07542 48.79549 52.49762 65.51336 49.74435 47.50789 53.82379 45.60702 42.0119 38.55191 18.84359 13 11.1018 10.04988 8.514693 5.385165 2.236068 2.236068 0 2.236068 2.236068 4.5 12.80625 19.02934 23.60085 18.02776 25.54408 28.11139 22.02272 26.16295 24.08319 23.71708 131.1124 75.13322 38.83298 46.32494 51 174.29 161.0607 159.0794 176.137 179.7776 197.7397 201.6457 197.3278 197.3069 132.8345 140.7087 138.5468 157.4865 162.3361 160.8533 214.6724 157.0287 217.6291 163.9573 174.0402 176.5696 220.2272 176.3661 223.7394 176.5673 179.2481 218.1969 218.1656 227.0022 219.3861 221.3594 228.6001 271.4166 227.8464 233.6001 189.6292 238.2038 193.7152 206.713 195.7986 236.9219 242.5508 196.2371 238.5624 202.2993 200.2046 211.0095 219.0344 209 224.4482 241.9442 225.8284 241.2504 245.1224 224.831 228.3621 232.0926 243.403 229.077 222.0951 243.0775 233.1223 245.0184 232.2283 246.465 236.7192 250.6641 231.3115 231.2163
56.21957 75.29276 162.6258 55.22681 50.91169 54.67175 67.74216 51.92783 49.67897 56.0357 47.80167 44.20407 40.7707 17.78289 14.76482 12.5 11.04536 9.823441 7.211103 3.162278 4.472136 2.236068 0 3.162278 4.031129 10.63015 16.91227 21.40093 16.12452 23.37734 25.92778 20 24.05203 22.02272 21.78302 131.3627 76.48529 37.48333 44.41846 49.1935 175.8408 162.5491 160.5405 177.2858 180.9447 198.9573 202.7856 198.2656 198.2044 131.5295 139.4439 137.2184 157.2037 162.1172 159.4392 215.3375 156.0032 218.2058 162.6069 173.8189 175.1338 220.7374 175.8465 224.2121 175.9346 178.7098 218.5548 218.4908 227.4225 219.6844 221.6867 229.0087 272.2065 228.2126 234.0085 188.7147 238.6264 192.8671 205.6625 194.9943 237.2615 242.9076 195.4789 238.8912 201.792 199.3645 210.5232 217.5986 208.0096 224.0402 241.9628 225.3883 241.2138 245.1775 224.3613 227.9633 231.588 243.3434 227.6208 221.1634 242.974 232.6908 244.902 231.683 246.3331 236.2308 250.5404 230.2173 230.1391
54.08878 73.24616 159.9142 53.74012 49.57822 53.07542 65.73431 50.28419 48.10405 54.20332 46.09772 42.52058 38.90051 16.974 14.56022 13.00961 12.16553 10.5119 7.071068 4.472136 3.162278 2.236068 3.162278 0 2.692582 12.52996 18.47424 23.32381 17.02939 25.10976 27.73536 21.2132 25.54408 23.34524 22.72664 128.8885 73.34848 37.10795 45.22168 49.73932 172.6789 159.3912 157.3857 174.2161 177.8679 195.8622 199.7198 195.2953 195.2562 131.0343 138.8789 136.7634 155.2707 160.1125 159.1351 212.5353 155.0516 215.4666 162.1882 171.8168 174.8685 218.0482 174.1953 221.5521 174.4276 177.082 215.9882 215.952 224.8044 217.1687 219.1461 226.4001 269.3228 225.6391 231.4001 187.596 236.0065 191.6526 204.7469 193.7183 234.7105 240.342 194.1391 236.3493 200.125 198.1386 208.8301 217.3306 207.0024 222.2521 239.7082 223.6387 239.0149 242.8868 222.6477 226.1642 229.9172 241.168 227.3901 220.0687 240.8444 230.9307 242.7859 230.063 244.2335 234.54 248.4321 229.3687 229.264
56.24138 75.44037 161.4593 56.22499 52.11766 55.51802 67.95771 52.70911 50.55937 56.53539 48.5 44.93607 41.23106 14.36422 17.24094 15.57241 14.53444 13.00961 9.708244 6.576473 5.85235 4.5 4.031129 2.692582 0 10.59481 16.21454 21.24265 14.5 22.89651 25.55386 18.76832 23.20022 20.93442 20.18044 127.3404 73.2069 34.44198 42.60575 47.07706 172.8185 159.4296 157.3801 173.7383 177.4155 195.4795 199.2266 194.5315 194.4409 128.3988 136.2569 134.1211 153.2359 158.1305 156.4713 211.4356 152.5295 214.2652 159.5407 169.833 172.2003 216.7723 171.9804 220.235 172.1344 174.8538 214.5487 214.4784 223.4306 215.6676 217.6746 225.0139 268.3695 224.2081 230.0136 185.1324 234.635 189.2262 202.2151 191.3174 233.2515 238.9009 191.7661 234.8792 197.9198 195.717 206.6404 214.6634 204.5 220.121 237.9354 221.4835 237.192 241.1478 220.4705 224.0402 227.7148 239.3246 224.7187 217.5971 238.9622 228.7821 240.8926 227.8316 242.3267 232.3494 246.5325 226.8177 226.7206
66.61362 85.75547 172.0052 65.8559 61.52235 65.29931 78.23043 62.54998 60.30755 66.61081 58.41233 54.81788 51.32495 13.68089 25 22.20923 20.12461 19.55761 17.69181 13.45362 15 12.80625 10.63015 12.52996 10.59481 0 6.40506 10.81665 7 12.74755 15.30523 9.848858 13.50926 11.6619 12.02082 130.3634 81.27115 30.06659 34.43835 39.56008 181.3202 167.7077 165.5544 180.6108 184.3583 202.6055 206.0218 200.4701 200.2049 123.584 131.6464 129.1687 153.6294 158.8238 151.0224 216.1487 149.1643 218.5775 154.4345 170.4875 166.6176 220.7804 171.1637 224.0677 170.7513 173.9381 217.8636 217.6425 227.0198 218.7059 220.8438 228.5476 273.5744 227.5478 233.5401 182.2944 238.2206 186.7241 198.6541 189.0356 236.4572 242.1795 189.7182 238.0336 197.1218 193.2474 205.9345 209.053 201.2486 219.784 239.6351 220.9871 238.6304 243.0165 219.8295 223.7437 226.8932 240.6512 218.9937 214.6352 240.0792 228.32 241.9463 226.8083 243.3043 231.6031 247.5449 223.009 223
