30.6635 166.1926 25.63201 7.762087 38.32754 4.743416 21.2132 19.10497 4.123106 48.47596 0 53.15073 55.82338 60.10408 9 53.93515 36.40055 62.16912 38.8973 65.51336 15.23155 62.41884 48.31977 19.20937 67.18631 46.23851 45.61798 119.4685 71.47027 63.50787 65.55151 67.01327 69.46222 27.16616 53.53504 72.49828 63.52952 82.75192 77.87811 76.05919 34.36568 59.64059 80.34993 56.0803 53.4439 51.97355 77.41447 72.04143 55.51802 91.70605 93.53609 90.93713 97.86343 97.8752 102.8078 61.05735 103.5857 70.80254 85.37109 78.56844 100.6144 109.6197 78.74643 78.14587 78.36134 114.3296 116.9027 96.23149 85.44589 121.3883 93.47727 91.58603 121.2126 99.86491 104.2017 98.61541 120.2414 104.2713 101.1187 95.88013 104.4246 102.0441 108.9082 106.8925 120 126.3725 118.9832 117.3456 129.8586 118.5116 153.0555 170.4846 161.1104 160.4439 159.1045 196.1148 208.6001 221.0566 220.5856 198.9095 222.9839 206.0931 223.1435 233.4202 261.1064 233.6001 266.9347 207.2921 268.0266 210.687 227.144 234.6758 227.835 219.2578 245.0519 230.2216 238.3212 240.7509 241.8 240.6734 221.9955 242.758 246.8264 242.7447 251.3822 243.6807 230.0022 232.2154 233.1503 261.1221 249.6903 265.3168 272.6949 276.3187 279.428 279.3852 271.9743 278.9882 273.8795 285.9331 296.1625
29.95413 177.0667 31.7805 52.28049 17.49286 52.19674 32.75668 34.52535 49.25444 4.934262 53.15073 0 3.201562 7.905694 53.23533 6 18.97367 11.31371 17.88854 14.86607 48.05206 14.06335 13.48332 42.44997 17.69181 16.40122 20 171.1604 23.43075 20.40221 21.54066 24.46312 25.4951 55.03635 26.24881 29.06888 26.1725 37.047 33.28663 32.24903 56.60389 30.26549 36.92936 33.52611 34.73111 36.22499 36.24914 35.96291 36.86801 46.09772 50.21952 49.52335 54.81104 56.21882 61.70409 52.39275 60.80296 54.12947 55.12914 54 61.94554 69.34047 56.0357 57.88302 61.09419 74.20411 77.27386 67.66461 66.1211 82.83493 73 74.16873 84.74963 78.1025 79.6304 81.05554 88.25531 85.50146 85.14693 118.9285 89.73572 89.6772 90.02222 91.08787 93.94147 97.12363 95.88535 95.52487 101.4409 97.41663 120.9339 209.9952 198.5553 197.2213 130.7603 226.2786 241.3566 251.0717 249.7779 185.2188 251.5011 193.0603 250.8904 262.0115 295.0985 260.05 300.4416 212.8497 298.4046 217.5684 248.1761 257.1933 212.0122 211.2368 269.7553 215.7522 260.4496 263.8825 265.3399 261.7112 229.2706 265.0797 270.1711 262.7737 275.0455 227.3917 231.9052 232.0194 234.7808 283.5338 244.32 282.8427 292.9377 296.9057 301.2125 300.446 289 296.4662 290.7662 269.6528 279.407
33.14363 176.322 34.88911 55.17699 20.67003 55.01136 35.65459 37.36643 51.97355 8.054977 55.82338 3.201562 0 4.716991 55.58102 4.716991 20.8866 8.13941 19.44865 11.67262 50.1423 11.1068 13.50741 44.42128 14.53444 16.65083 20.15564 173.4177 20.30394 17.84657 18.82153 21.79513 22.65502 56.54423 25.28339 26.19637 24.00521 33.94009 30.26962 29.2959 57.74296 28.74456 33.94644 32.5 34 35.67212 33.42529 33.54967 36.00694 42.95637 47.15135 46.54903 51.7349 53.19592 58.68184 51.65511 57.71698 52.75652 52.77757 52.06006 59.03389 66.3247 54.18718 56.16963 59.5252 71.17935 74.25968 65.27059 64.32923 79.84751 71.044 72.38957 81.84284 76.0148 77.3644 79.19122 85.54093 83.52395 83.33817 119.1732 87.96164 88.04118 88.00142 89.23704 91.5 94.50529 93.59086 93.30193 98.84584 95.22211 118.1154 211.048 199.4713 198.0909 128.082 226.6346 241.8703 251.3827 250.0345 183.1154 251.7099 190.9754 251.0483 262.2122 295.6441 260.1101 300.9475 211.715 298.6905 216.5 247.9029 257.0018 209.764 209.3735 269.6892 213.5632 260.2292 263.7219 265.2037 261.4202 228.2044 264.8659 270.0167 262.4181 274.9059 225.103 230.5347 230.5347 233.3912 283.3046 242.5459 282.3088 292.5615 296.5472 300.9257 300.1139 288.4289 295.9152 290.1849 267.325 277.0505
37.85829 175.8677 39.57903 59.68459 25.387 59.43904 40.18084 41.83898 56.30719 12.76675 60.10408 7.905694 4.716991 0 59.5021 6.670832 24.54588 3.807887 22.7706 7.106335 53.78197 7.546154 15.33949 47.94267 10.12423 18.56071 21.78302 177.152 15.95306 15.00833 15.57241 18.59062 19.03943 59.45166 25.10976 22.46108 21.78302 29.59358 26.16295 25.34758 60.17059 27.57716 29.90448 32.07024 34.00368 35.92005 29.74054 30.69666 35.78058 38.50325 42.87773 42.48897 47.4368 49.01757 54.49834 51.46358 53.39007 51.56064 49.91381 49.92494 55.08403 62.14797 52.19674 54.39618 57.97413 66.97947 70.08031 62.28965 62.3899 75.7207 68.8077 70.44501 77.87811 73.5425 74.58217 77.08761 81.94205 81.22192 81.31728 120.2269 85.98837 86.29311 85.61834 87.13495 88.38835 91.07415 90.73313 90.56765 95.45287 92.53378 114.3 213.1772 201.4151 199.9706 124.5201 227.7773 243.2334 252.453 251.0269 180.5173 252.6327 188.405 251.8978 263.1207 297.0396 260.8151 302.2854 210.6478 299.7135 215.5331 248.1228 257.3396 206.9169 207.1582 270.2076 210.8139 260.5235 264.1032 265.6205 261.61 227.2367 265.1685 270.4053 262.5119 275.3153 222.1847 229.095 228.9159 231.9205 283.5801 240.4647 282.1321 292.6175 296.6286 301.1121 300.2337 288.1952 295.7099 289.9353 264.3334 274.0096
35.30227 157.2689 30 16.62077 40.49691 13.58308 24.18677 21.9545 10.77033 48.91162 9 53.23533 55.58102 59.5021 0 53.00943 35.01428 61.07373 37.12142 64.19502 7.81025 60.73805 46.245 13.41641 65.49046 43.73786 42.44997 117.9513 69.2315 60.75566 62.8172 63.92009 66.48308 18.24829 49.24429 69.26038 59.80803 79.56934 74.63243 72.73239 25.4951 55.00909 76.77963 50.77401 47.84611 46.10043 73.53911 67.56992 49.70161 88.25531 89.55445 86.65485 93.72966 93.46954 98.19592 53.60037 99.28243 63.78087 79.49354 72.18033 95.61511 104.7331 72.12489 71.25853 71.13719 109.3401 111.7866 89.84709 78.24321 116.0242 86.21485 84.05355 115.5097 92.61749 97.18539 90.97252 113.8991 96.65661 93.29523 87.28115 96.44947 93.91486 101.2423 98.9798 112.9292 119.6035 111.6065 109.859 122.9522 110.9414 146.4138 164.4384 154.6207 153.8286 151.9581 188.6054 201.4671 213.5814 213.0094 190.3786 215.3332 197.5124 215.4066 225.7964 254.2493 225.7432 260.0118 198.3053 260.6715 201.7176 218.8008 226.4592 219.3725 210.44 237.0413 221.6777 230.0782 232.5941 233.6798 232.3493 213.0376 234.5366 238.6961 234.3502 243.2858 235.2211 221.0023 223.2241 224.1506 252.9313 240.7722 256.784 264.3492 268.0019 271.2066 271.1072 263.4179 270.4648 265.3168 277.4218 287.6686
33.63406 171.6342 34.66987 53.91892 21.2132 53.50234 34.53983 36.05551 50.21952 9.09025 53.93515 6 4.716991 6.670832 53.00943 0 18 8.246211 16.12452 11.7047 47.16991 9.475114 9 41.30375 13.89244 12.20656 15.6205 170.5454 19.20937 14.77329 16.12452 18.93263 20.24846 52.81098 20.61553 23.85372 20.22375 32.52814 28.42534 27.20294 53.66563 24.33105 31.93396 27.85678 29.2959 30.95561 30.88689 30.11891 31.32491 41.72529 45.45327 44.4473 50.06246 51.26944 56.73971 46.95743 56.0803 48.27007 49.22624 48 56.68554 64.34122 50.03998 51.90804 55.15886 69.22608 72.25822 61.77783 60.13319 77.73432 67 68.18358 79.45124 72.11103 73.68175 75.05998 82.63776 79.50157 79.15807 114.56 83.75261 83.72574 84.02381 85.09407 88.07383 91.39475 89.94443 89.56004 95.6883 91.44397 115.4513 206.8284 195.162 193.7531 125.085 222.0495 237.3457 246.7813 245.416 179.2261 247.0773 187.0655 246.4021 257.5772 291.1309 255.4408 296.4172 207.1352 294.0797 211.8962 243.1892 252.2942 206.049 205.2438 264.9969 209.7737 255.5191 259.0174 260.5019 256.7056 223.6001 260.1562 265.3127 257.7014 270.2036 221.441 226.0619 226.1261 228.9286 278.5937 238.3406 277.5968 287.8446 291.8304 296.2111 295.3977 283.7199 291.2046 285.4768 263.7157 273.4817
23.56374 164.6758 21.9545 37.35305 15.29706 36.50342 19.10497 20 32.89377 15.55832 36.40055 18.97367 20.8866 24.54588 35.01428 18 0 26.07681 2.828427 29.27456 29.27456 26.03417 12.07477 23.5372 30.80584 10.63015 11.6619 152.6184 35.1141 27.53634 29.52965 31.34397 33.61547 36.23534 21.47091 36.89173 29 46.93485 42.19005 40.49691 38.41875 27.78489 45.03085 27.20294 26.38655 26.57536 42.63801 38.72354 28.93527 56.0803 58.60034 56.56468 63.10507 63.59682 68.842 42.10701 69.02898 47.51842 55.52677 51.26402 67.55183 76.11192 52.49762 53.27705 55.32179 80.97067 83.7929 67.75323 61.61169 88.8123 69.37579 69.2315 89.56841 75.28612 78.18568 76.48529 90.73588 81.62414 80.06248 102.8008 84.2882 83.29466 86.34813 86.14523 93.62158 98.4124 94.24436 93.30059 102.4122 94.92102 124.0202 191.6507 180.4667 179.2268 132.1524 209.5376 224.1629 234.4376 233.3088 181.0249 235.1782 188.6815 234.7296 245.7031 277.7875 244.2007 283.2298 202.2993 281.8071 206.6495 233.5538 242.2439 208.8343 205.156 254.3315 212.0778 245.6054 248.8092 250.1744 247.1379 218.3048 250.2044 255.0671 248.4552 259.8807 224.4857 222.6118 223.4032 225.5907 268.6939 237.5084 269.236 278.662 282.5544 286.5746 285.9856 275.5449 282.9144 277.3536 266.9408 276.9156
41.10049 173.4674 42.54409 62.13896 28.6007 61.74545 42.72002 44.27189 58.46366 15.97511 62.16912 11.31371 8.13941 3.807887 61.07373 8.246211 26.07681 0 24 3.605551 55.03635 4.055175 15.57562 49.09175 6.403124 18.68154 21.54066 178.3662 12.20656 11.67262 12 15.0037 15.29706 59.90826 23.34524 18.68154 18.68154 25.85498 22.36068 21.54066 60.16644 25.05993 26.09811 30 32.22189 34.2965 25.96151 27.18729 33.81198 34.82815 39.11521 38.68543 43.68352 45.2315 50.71407 49.40648 49.64877 48.8467 46.35251 46.69047 51.27621 58.36313 49.0306 51.33983 55.03181 63.20008 66.29668 58.67282 59.22837 71.92792 65.49046 67.26812 74.07091 70.11419 71.02816 73.82412 78.16009 77.86206 78.08969 118.9285 82.77983 83.19856 82.21922 83.86298 84.71718 87.32125 87.14356 87.02299 91.70742 89.00562 110.4943 212.7205 200.799 199.2994 120.7404 226.4906 242.1177 251.1036 249.6177 177.0028 251.1701 184.9 250.3797 261.6448 295.9389 259.1872 301.1375 207.8677 298.3184 212.8098 246.15 255.4474 203.3115 203.7965 268.4416 207.2414 258.6001 262.2403 263.7826 259.6137 224.5106 263.2501 268.5466 260.4496 273.4703 218.5553 226.1062 225.834 228.9149 281.6394 237.1587 279.8857 290.5245 294.5522 299.107 298.183 285.9108 293.4429 287.6404 260.6796 270.341
26.10077 163.4953 24.69818 40.06557 17.02939 39.14716 21.93171 22.80351 35.4683 15.09223 38.8973 17.88854 19.44865 22.7706 37.12142 16.12452 2.828427 24 0 27.07397 31.06445 23.67371 9.433981 25.17936 28.44293 7.81025 8.944272 154.4345 32.57299 24.82438 26.83282 28.58516 30.88689 37.16181 18.78829 34.1321 26.1725 44.21402 39.44617 37.73592 38.83298 25.05993 42.25058 24.73863 24.12986 24.5 39.82462 35.90219 26.66927 53.33854 55.80323 53.74535 60.30133 60.77737 66.01781 40.31129 66.21933 45.27693 52.80678 48.70318 64.72442 73.28412 50 50.87021 53.03301 78.1425 80.9645 65.07304 59.22837 85.98619 66.94027 66.91039 86.7554 72.8011 75.61085 74.1485 87.98295 79.23699 77.78175 102.45 82.05181 81.15417 83.95237 83.86298 91 95.71311 91.70605 90.80198 99.73089 92.44458 121.2642 192.2134 180.8873 179.6003 129.4691 209.423 224.2075 234.2926 233.1116 178.7568 234.9366 186.434 234.4398 245.4588 277.8814 243.8237 283.2875 200.8208 281.6565 205.2316 232.8626 241.6327 206.4858 203.0887 253.842 209.7737 244.9694 248.2297 249.6182 246.4381 216.8986 249.5768 254.4965 247.6974 259.326 222.1186 220.9525 221.6506 223.9178 268.0611 235.534 268.3282 277.9002 281.8102 285.8968 285.2667 274.607 281.9977 276.4073 264.567 274.5255
44.70179 173.1604 46.14109 65.62202 32.20248 65.18052 46.23851 47.75982 61.84658 19.57195 65.51336 14.86607 11.67262 7.106335 64.19502 11.7047 29.27456 3.605551 27.07397 0 58 4.176655 18.25377 52.00961 3.162278 21.2132 23.76973 181.232 8.944272 10.73546 10.44031 13.27069 13 62.36986 24.20744 16.12452 17.88854 22.53619 19.31321 18.68154 62.29767 25 23.09642 30.41381 32.92795 35.14612 23.34524 25.43018 34.2965 31.40064 35.8469 35.61689 40.38874 42.04231 47.51434 49.67897 46.32494 48.30114 44.36465 45.35416 48.28302 55.16291 47.80167 50.28033 54.13409 59.97708 63.08922 56.51991 57.97413 68.76136 63.95311 65.96969 71.03872 68.35934 69.00725 72.36712 75.43209 76.22664 76.68768 119.8541 81.40332 82.0061 80.50466 82.37718 82.38932 84.72308 85.02353 85.00588 89.13613 87.02299 107.5639 214.3665 202.3114 200.7642 118.0095 227.3785 243.1666 251.9246 250.3797 175.0114 251.8781 182.9268 251.0319 262.3376 296.9928 259.7249 302.1459 207.0604 299.0864 212.0778 246.3201 255.7044 201.1143 202.094 268.8323 205.1195 258.8223 262.5281 264.097 259.7551 223.7722 263.4769 268.8376 260.5168 273.7755 216.298 225 224.5885 227.7835 281.8388 235.5488 279.7374 290.5521 294.598 299.2324 298.2573 285.7166 293.2683 287.4335 258.3565 267.9781
