52.69213 136.246 45.80554 55.6823 46.68131 40.1342 43.90888 52.47062 28.73656 54.37943 52.29994 155.4508 24.09762 63.00505 47.21735 45.0123 0 41.45396 23.13989 4.858731 50.00225 43.0812 21.22682 51.91131 10.34247 23.51948 21.57521 49.89994 47.52945 53.37855 17.47069 49.24209 51.75795 56.76234 77.57684 50.06809 41.12236 77.20821 72.06811 70.10783 43.87336 54.75283 54.44308 58.56561 74.08225 85.49641 83.58575 106.0253 180.938 168.5714 166.9269 118.9208 124.6756 119.5789 118.9807 125.9704 132.3895 141.2807 147.0031 149.3308 157.9665 160.5153 154.3388 161.9843 228.0691 262.6577 289.9114 177.3894 211.0584 181.9987 274.8583 182.2353 178.539 185.4202 193.6939 197.9167 248.9191 196.9879 265.7762 197.4742 199.9185 255.1941 285.14 211.0312 264.6646 267.6125 271.014 277.3043 270.239 291.518 240.3798 272.861 265.6778 312.9416 250.3863 251.9803 267.5492 312.1462
56.14713 160.0166 55.44159 41.86287 43.9978 51.69623 72.8869 30.5041 43.15206 20.35313 16.80774 196.7339 24.86966 23.03259 7.972609 3.807887 41.45396 0 18.59856 37.12142 9.192388 4.743416 20.98809 12.80625 43.82414 25.387 29.15476 17.55705 16.86713 21.84188 45.43677 20.39608 23.4864 27.96882 40.70012 32.59601 45.63442 47.01595 44.05111 43.73214 48.19232 46.48118 47.90094 54.20793 55.38 120.5591 69.8033 83.84659 219.2134 206.2023 204.2945 104.4131 107.0852 106.1249 106.6325 112.7874 119.4508 128.6643 136.0035 137.5227 145.0059 147.1343 154.4943 162.472 259.4889 296.6996 320.6949 193.9136 238.3621 199.4054 308.4822 179.2822 183.1734 183.6968 210.9751 194.0841 277.9505 209.7439 294.9592 208.4286 212.3467 284.3282 315.8288 217.0397 292.0322 295.0297 298.3604 305.4906 297.2886 319.9707 235.6923 297.0206 286.9364 341.5355 245.0903 266.0385 285.679 338.9502
53.00147 146.5365 49.38068 46.20505 42.66269 44.40615 59.80933 38.34262 33.40219 34.82501 32.00244 178.5907 15.68937 41.11151 25.237 22.30821 23.13989 18.59856 0 18.62542 26.88227 19.94132 2.675117 28.83412 25.40758 11.07503 13.81688 27.92456 25.77123 31.86389 27.90889 28.17634 31.11833 36.33845 55.28025 33.61036 36.1477 57.15248 52.68687 51.30211 39.10762 43.53913 44.1634 49.86388 58.829 103.1584 71.1172 90.03628 201.1297 188.2801 186.4424 106.9012 111.1892 108.1083 108.0713 114.733 121.3627 130.5245 137.1517 139.0788 147.1928 149.5448 150.6275 158.5252 243.5881 279.9498 305.0878 183.4023 223.8865 188.57 291.881 177.0096 177.5525 180.8947 200.2409 192.3018 262.9204 200.8361 279.8977 200.2608 203.5858 269.2701 300.2507 211.0078 277.6304 280.6139 283.9755 290.8056 283.0122 305.2053 234.4903 283.8332 274.853 326.741 244.2008 256.7955 274.8321 324.8181
53.5397 136.567 47.22256 54.52064 46.50137 41.57523 47.85917 50.28419 29.86135 51.02205 48.74936 160.0393 21.92031 59.06353 43.19795 40.74923 4.858731 37.12142 18.62542 0 45.50275 38.52921 16.56804 47.26521 9.893881 18.72165 16.97056 45.06939 42.69075 48.52675 16.14001 44.38468 46.90001 51.90897 72.74957 45.39273 37.63642 72.37748 67.2644 65.33376 40.47839 50.62114 50.42321 54.79507 69.61042 87.7069 79.46383 101.5443 184.0774 171.5422 169.833 114.9474 120.5166 115.6828 115.1629 122.1188 128.5788 137.5227 143.3886 145.6588 154.2273 156.7498 151.758 159.4613 229.8271 264.9252 291.6032 176.7894 212.1002 181.5282 277.0528 179.4241 176.5007 182.7361 193.2317 195.054 250.2848 195.9451 267.181 196.2103 198.8409 256.5823 286.8126 209.2158 265.773 268.7313 272.1243 278.5543 271.3015 292.8212 237.5024 273.4817 265.8693 314.2809 247.4636 251.1902 267.3097 313.2
63.51378 163.0204 63.5466 47.12749 51.16799 60.10824 81.9878 34.9285 52.05574 21.52324 18 205.4383 34 18.43909 10.04054 7.071068 50.00225 9.192388 26.88227 45.50275 0 7.071068 29.01724 4.743416 51.43334 31.62278 35.41892 13.2382 13.92839 16.66704 52.20153 17.10263 19.56471 22.87321 31.89044 31.01612 48.10405 39.81206 37.64306 37.85499 50.32892 45.69464 47.42362 53.7122 51.01743 126.6254 66.0303 77.64181 225.8938 212.6834 210.6923 99.5751 101.5246 101.4938 102.2399 108.1134 114.7388 123.9113 131.5185 132.8495 140.0198 142.0422 152.2367 160.2143 264.0076 301.9043 324.9281 195 241.8471 200.6639 313.5462 176.1524 181.6618 180.801 212.1438 190.6751 281.7836 209.8809 298.7987 208.1658 212.396 288.1753 320.0431 215.6322 295.3981 298.4024 301.7081 309.0453 300.5611 323.5711 231.9116 299.5568 288.7802 345.1406 241.1498 266.2424 286.7752 342.0852
60.82763 157.5786 59.94973 46.52956 48.71072 56.0803 76.55064 35.01428 47.18686 23.87991 20.24846 198.5319 28.6007 24.20744 11.14955 6.324555 43.0812 4.743416 19.94132 38.52921 7.071068 0 22 9.192388 44.36277 24.69818 28.50439 12.81601 12.16553 17.11436 45.22168 15.70032 18.76462 23.22648 36.89173 28.28427 42.80187 42.43819 39.35734 39 45.22168 42.44997 43.9659 50.28916 50.68969 119.8666 65.19202 79.11542 218.984 205.8225 203.8535 99.70557 102.3438 101.4347 101.9657 108.0949 114.7563 123.9677 131.3333 132.8345 140.2933 142.4149 150.2065 158.1865 257.8565 295.4731 318.9104 190.6646 236.1779 196.2244 307.1714 174.8187 179.0782 179.2791 207.7619 189.5728 275.9493 206.1553 292.9631 204.7071 208.7289 282.3349 314.0337 212.9795 289.7957 292.7969 296.1156 303.3496 295.0068 317.8541 231.125 294.393 284.007 339.423 240.5 262.4824 282.45 336.6055
54.33231 143.9872 50.33458 48.38388 44.31888 45.22168 59.39697 40.81666 33.95585 37.5 34.66987 176.6073 17.02939 43.65776 27.8085 24.73863 21.22682 20.98809 2.675117 16.56804 29.01724 22 0 30.70016 22.87769 9.055385 11.42366 29.09038 26.83282 32.86354 25.23886 28.99138 31.81369 37.00248 56.64804 33.28663 34.23449 57.80138 53.15073 51.62364 37.21559 42.44997 42.95346 48.50773 58.48172 100.4988 70.38466 89.91802 198.5397 185.667 183.8212 106.2017 110.7079 107.3359 107.2241 113.9408 120.5529 129.6919 136.2123 138.1919 146.3815 148.7616 149.0302 156.9111 240.9191 277.2762 302.4245 181.0773 221.2691 186.2149 289.2062 175.5847 175.7299 179.4018 197.8914 190.9274 260.2768 198.6555 277.2523 198.154 201.4186 266.6252 297.5882 209.1226 275.0137 277.9964 281.3594 288.1753 280.4015 302.5711 233.1662 281.285 272.3821 324.1049 242.912 254.5683 272.4592 322.2131
68.10653 160.8053 67.93651 51.87003 55.78613 64.36226 85.59498 39.65476 55.95802 26.00481 22.54994 207.2983 37.58324 21.27205 14.78386 11.51086 51.91131 12.80625 28.83412 47.26521 4.743416 9.192388 30.70016 0 52.43938 31.97655 35.69314 9.394147 10.70047 12.27287 52.55949 13.41641 15.5009 18.3684 27.90161 27.50455 46.04889 35.10698 32.90137 33.14363 48.08846 42.26701 44.09649 50.32395 46.5003 126.1923 61.59951 72.8989 225.7975 212.4493 210.4002 94.92787 96.80522 96.87363 97.655 103.4843 110.1022 119.2665 126.9079 128.2127 135.3442 137.3554 148.076 156.0494 262.5119 300.7937 323.2552 191.918 239.8135 197.6474 312.348 171.7735 177.6921 176.4724 209.0849 186.2342 279.9116 206.4328 296.9244 204.5788 208.9155 286.3084 318.3612 211.6796 293.2845 296.2912 299.5835 307.022 298.3999 321.5669 227.3938 297.0476 285.9694 343.1334 236.6036 262.7975 283.6591 339.8459
62.86007 126.6977 56.11707 64.4054 56.28186 50.44524 52.8336 59.87255 38.9571 59.55786 57.02095 155.7018 31.65526 66.51859 50.64206 47.5961 10.34247 43.82414 25.40758 9.893881 51.43334 44.36277 22.87769 52.43938 0 20.9457 17.71691 48.6087 46.12363 51.48564 7.214954 47.13692 49.19632 53.82955 75.98282 45.1079 32.49701 73.44877 67.94647 65.66624 35.04362 47.38553 46.76953 50.25988 67.71058 78.46903 75.94772 99.51619 175.7784 163.0169 161.2249 110.7853 117.0006 111.2687 110.5082 117.5538 123.8792 132.6552 138.1169 140.5396 149.2866 151.8817 144.3193 151.9266 220.2015 255.6258 281.938 167.2525 202.236 171.9226 267.6947 172.3711 168.2678 175.4596 183.623 188.0896 240.4954 186.7031 257.403 187.1489 189.626 246.7996 277.1389 200.7099 255.9183 258.8785 262.2697 268.7305 261.4384 283.0108 230.5543 263.589 256.0301 304.48 240.5975 241.7727 257.6045 303.3345
63.1981 136.0937 58.8572 57.28001 53.3548 53.60037 65.43699 49.1935 42.06899 44.19559 41.03657 176.6325 26 48.37355 33.10306 29.15476 23.51948 25.387 11.07503 18.72165 31.62278 24.69818 9.055385 31.97655 20.9457 0 3.807887 27.66315 25.17936 30.62336 20.61553 26.31539 28.56766 33.42857 55.10898 26.87006 25.17936 53.7122 48.54894 46.61545 28.16026 34.17601 34.48188 39.81206 51.60211 95.25755 62.6099 83.41613 194.2884 181.1286 179.1682 98.40325 103.3308 99.40322 99.16148 105.9646 112.5389 121.6306 127.9731 130.0346 138.3434 140.7693 140.0571 147.9278 234.3075 271.3254 295.6324 172.4094 213.8457 177.6119 283.1276 166.7353 166.6763 170.4963 189.2749 182.122 253.1442 189.763 270.1404 189.1904 192.5113 259.5092 290.7775 200.0681 267.5725 270.5624 273.912 280.8719 272.9047 295.3104 224.405 273.3574 264.1098 316.8627 234.1864 245.7336 263.8939 314.6621
64.51744 132.8163 59.72244 59.77039 55.13703 54.33691 64.51744 52.15841 42.63918 47.74149 44.63743 173.3855 27.72183 52.15841 36.82475 32.93175 21.57521 29.15476 13.81688 16.97056 35.41892 28.50439 11.42366 35.69314 17.71691 3.807887 0 31.03627 28.53945 33.78627 16.86713 29.42788 31.48986 36.1856 58.2795 28.50439 23.50532 56.12931 50.79862 48.70832 26.50472 34.21257 34.27098 39.22372 52.66508 91.45764 62.94839 84.58871 190.4849 177.321 175.3603 98.63113 103.8858 99.51131 99.14888 106.0236 112.5544 121.5915 127.7508 129.8942 138.3114 140.7782 138.7029 146.5384 230.661 267.5863 292.0233 169.6541 210.3961 174.7927 279.4034 165.6642 164.9015 169.3059 186.4685 181.1276 249.6127 187.3032 266.6043 186.8756 190.0781 255.9736 287.1722 198.1698 264.1312 267.1189 270.4729 277.3887 269.4819 291.8154 223.4753 270.1041 261.0412 313.3632 233.3115 243.18 261.0412 311.2591
73.568 151.9691 72.39144 59.1291 61.50133 68.30264 87.22528 47.32071 58.80689 34.67708 31.10064 204.2846 39.96561 30.64719 22.5125 18.17278 49.89994 17.55705 27.92456 45.06939 13.2382 12.81601 29.09038 9.394147 48.6087 27.66315 31.03627 0 2.5 4.376212 47.54209 4.031129 6.35304 10.41315 27.68122 18.11767 37.60652 30.15377 26.66927 26.19637 39.43666 32.88237 34.73111 40.94203 38.19286 119.3995 53.00236 66.30988 219.3519 205.8158 203.686 87.08415 89.56004 88.88335 89.50559 95.53141 102.1824 111.3833 118.8474 120.2799 127.642 129.7353 139.0009 146.9789 254.2936 292.984 314.8465 182.5849 231.0979 188.3355 304.4355 163.0212 168.4495 167.6283 199.758 177.6118 271.3268 197.0387 288.3344 195.1929 199.5216 277.7269 309.9448 202.4265 284.4935 287.5017 290.7829 298.3023 289.5708 312.861 218.9679 287.9757 276.735 334.4223 228.2652 253.4033 274.3123 330.9532
72.49828 150.1918 71.0547 58.69412 60.53705 66.85058 85.27602 47.09565 57.14018 35.01785 31.40064 201.8076 38.28838 31.90611 22.56795 18 47.52945 16.86713 25.77123 42.69075 13.92839 12.16553 26.83282 10.70047 46.12363 25.17936 28.53945 2.5 0 6.111111 45.04442 3.535534 6.64162 11.46601 30.08322 17.08801 35.60899 31.82766 28.01785 27.29469 37.53665 31.7805 33.54102 39.81206 38.52416 117.047 53.08484 67.32941 216.9654 203.4508 201.3312 87.54656 90.28981 89.26926 89.80535 95.92966 102.5914 111.8034 119.1712 120.669 128.1388 130.269 138.6001 146.5807 252.2578 290.8333 312.8787 181.276 229.2597 186.9866 302.3115 162.8962 167.8362 167.4306 198.4364 177.5761 269.429 195.9796 286.4393 194.2395 198.4865 275.8278 307.9798 201.7926 282.6952 285.7026 288.9898 296.4675 287.7933 311.0197 219.0511 286.3586 275.2744 332.5838 228.3993 252.343 273.0311 329.2131
