92.80356 107.4518 72.20111 86.16264 88.02272 41.10961 48.76474 50.69517 217.973 3.162278 0 2.867442 62.17842 41.99611 188.3901 68.65858 31.00057 58.30952 34.48188 36.22499 38.05989 62.07701 38.07887 68.24222 58.72819 45.27693 46.52956 66.48308 50.01 49.49747 54.0951 60.72924 142.6639 75.53807 241.5968 228.5182 226.5772 95.02105 107.4828 115.0272 115.3516 116.2755 117.0043 124.1974 133.0601 141.0063 142.0141 148.5863 150.4028 270.4163 263.4027 164.6845 266.2048 172.6299 271.6266 273.3057 280.4086 318.2425 340.8301 210.3045 268.33 278.8709 216.0671 329.9079 187.4115 271.7094 194.8333 278.8297 192.3538 227.4819 293.3189 282.2074 286.1686 291.743 296.0574 297.5534 285.007 201.4965 295.9088 290 224.5017 286.3861 301.7052 295.5867 314.8525 222.4635 226.9441 286.3791 302.2995 299.8216 302.1738 287.8142 293.457 304.217 298.4024 336.4345 309.0453 228.8367 310.4207 306.1846 308.3018 315.3823 312.8997 313.9554 317.498 307.4345 318.8539 333.0841 310.345 315.977 317.838 334.1096 314.5791 346.667 242.0696 343.7266 348 342.2426 354.1888 351.13 301.6637 361.5812 358.621 251.0403 360.6688 302.3442 287.1533 305.4914 358.2768
92.43406 105.9891 72.02237 85.52712 87.36259 41.86752 47.85627 49.75496 216.3677 5.962848 2.867442 0 60.22938 39.87947 185.5343 66.5499 28.14826 55.69161 31.77875 33.46848 35.34748 59.36703 35.43382 65.54812 55.92157 42.79668 43.99116 63.64659 48.1029 47.46461 51.5128 58.66852 140.1448 73.44537 239.1998 226.0769 224.1186 92.73918 105.0762 112.8796 112.9051 114.077 114.6977 121.975 130.7895 138.6671 139.7148 146.3652 148.2089 267.7372 260.6669 162.0264 263.4677 169.9765 268.8827 270.5505 277.6699 315.5816 338.064 207.4421 265.5295 276.0928 213.2023 327.2285 184.8823 268.9006 192.1117 276.0233 189.7935 224.6187 290.5263 279.3908 283.3571 288.9444 293.2614 294.7602 282.1877 199.0195 293.1067 287.1844 221.6707 283.5617 298.9084 292.7688 312.0548 219.6533 224.1176 283.5499 299.4983 297.01 299.3669 284.9805 290.6325 301.406 295.5721 333.6651 306.2252 226.1153 307.5937 303.3533 305.4716 312.5586 310.069 311.1273 314.6732 304.5831 316.0113 330.2634 307.4924 313.1292 314.9908 331.2831 311.7267 343.8559 239.6781 340.9089 345.1843 339.4165 351.3718 348.3104 298.7963 358.7728 355.806 248.6828 357.8485 299.4799 284.3294 302.6294 355.437
55.54268 48.62922 45.9357 44.90607 45.76486 52.79415 26.31138 25.26174 156.9683 63.66178 62.17842 60.22938 0 20.69093 147.2939 8.166327 49.43422 24.01712 56.87608 55.0691 57.19091 29.60068 59.5608 30.57159 36.17488 67.05835 65.93802 42.04151 81.98997 79.38612 68.08726 86.38956 85.67977 96.64241 181.5844 169.1319 167.4551 106.9764 113.1532 128.0836 118.3634 127.6642 124.8552 133.9297 140.3109 145.1401 147.4558 156.0782 158.6218 215.9193 211.098 152.738 213.9264 160.4006 219.595 221.7849 228.0657 262.8853 289.303 176.4382 219.4559 228.4862 181.0951 275.0527 180.5717 223.3754 177.1019 230.2318 183.792 192.7942 243.6419 234.3449 237.8651 242.4679 246.5739 247.8721 237.3371 196.2397 246.822 241.9686 195.8808 239.1367 252.2121 247.6755 265.2972 196.291 198.7995 239.5679 253.0954 251.3773 253.3608 241.4254 246.1335 255.6894 251.552 285.1013 261.1762 209.6664 263.1344 259.347 261.3386 267.7566 265.9368 266.7339 269.9515 262.9966 273.0998 285.0494 266.0612 270.9163 272.676 286.5676 270.2069 297.7816 238.7002 295.3665 299.4484 294.5931 305.6945 302.8607 262.3549 312.4088 309.9431 248.6947 312.393 265.6258 257.7507 269.4938 311.8447
66.78667 68.60061 51.27616 57.20354 58.59024 43.00783 23.53027 24.12975 177.6383 43.74555 41.99611 39.87947 20.69093 0 156.3537 26.67185 30.64116 22.25089 38.65731 37.33528 39.75209 28.25548 41.94506 32.96906 30.36143 50.30722 49.62821 38.62959 64.26365 61.91667 53.43738 70.25545 102.1433 82.14596 200.0931 187.2468 185.4109 95.44835 103.7682 116.9154 109.9998 116.9772 115.1618 123.9013 131.1927 137.1061 139.0548 147.2 149.5635 231.4923 225.6004 150.2972 228.4234 158.1874 233.9892 235.9448 242.6263 278.9532 303.5976 182.7057 232.3927 242.1371 187.8558 290.8899 176.7575 236.081 177.1173 243.0766 180.6123 199.5301 257.0085 246.8732 250.6 255.6504 259.8603 261.2508 249.7887 192.0723 259.9307 254.5937 200.2201 251.4077 265.5161 260.2627 278.6579 199.6839 202.9771 251.6473 266.2718 264.2105 266.363 253.3255 258.4572 268.5702 263.6832 299.301 273.779 210.5427 275.4862 271.4934 273.5449 280.2682 278.1545 279.0662 282.4335 274.1193 284.8124 297.7777 277.127 282.3263 284.134 299.084 281.3218 310.9074 234.2835 308.2572 312.4305 307.1723 318.6624 315.7253 271.3355 325.6854 322.9986 244.0095 325.277 273.5684 262.7853 277.1623 323.932
189.7184 151.585 189.8819 180.0489 179.5843 198.5221 173.3324 172.4675 175.4354 191.321 188.3901 185.5343 147.2939 156.3537 0 139.5252 158.038 134.3147 157.4591 154.9742 154.1846 128.8493 155.4244 123.4995 130.1931 153.1422 150.9658 122.0587 162.6141 160.1741 144.2455 154.7205 80.06736 148.2303 116.0402 102.6498 99.36311 133.6437 122.3806 136.747 117.1364 133.5035 126.4463 131.1348 127.1519 121.4476 124.7694 131.5453 133.9547 102.4803 88.70781 85.49453 91.05177 86.33297 95.08348 95.17474 103.8337 147.9592 158.814 36.71775 84.78381 97.56455 38.40081 156.9442 106.8375 87.08807 77.79847 94.27603 104.0401 49.10986 109.8455 96.50776 100.9021 107.6793 112.1477 113.9037 98.98909 118.4679 111.3939 104.2621 62.40481 99.8749 117.5917 109.5533 130.3943 67.98211 65.64468 99.45087 117.7317 114.3061 117.0651 100.5118 106.8568 118.6839 111.2883 154.2052 122.6634 93.35567 123.4756 118.944 121.1273 128.6545 125.663 126.9046 130.667 119.1051 130.8618 146.4575 121.9882 127.7583 129.6408 147.0539 126.2265 160.6748 150.4549 157.2522 161.6495 155.1791 167.7027 164.4775 115.1479 175.6726 172.252 160.229 173.9141 118.5087 116.1104 122.5537 170.3625
59.5525 46.22403 52.23983 48.76474 49.33559 60.959 34.4093 33.28663 152.1798 70.34202 68.65858 66.5499 8.166327 26.67185 139.5252 0 52.88196 22.67157 59.77458 57.71698 59.6145 27.07192 62.03225 26.40076 34.65545 68.8767 67.53518 39.11521 84.17244 81.43709 68.78285 87.56735 77.62087 96.82975 174.0488 161.4617 159.7381 105.6456 110.8477 126.4288 115.6028 125.8014 122.5887 131.746 137.7135 142.0849 144.5337 153.3076 155.9134 207.8196 202.9409 147.6787 205.7693 155.2425 211.4356 213.6212 219.9113 254.8392 281.1439 169.0976 211.3031 220.3202 173.6577 266.9836 175.8635 215.2301 171.2367 222.0811 178.8687 185.3483 235.4782 226.2057 229.7175 234.3075 238.4114 239.7082 229.2008 191.6074 238.6629 233.8247 188.9047 231.0087 244.0492 239.5326 257.1331 189.5257 191.8546 231.4498 244.9347 243.2254 245.204 233.3174 238.0021 247.5359 243.4297 276.94 253.0316 203.5025 255 251.223 253.2114 259.6151 257.8086 258.6001 261.811 254.9392 264.999 276.8989 258.0078 262.836 264.5921 278.4246 262.1488 289.6204 234.0669 287.2107 291.2902 286.4472 297.5364 294.7054 254.5211 304.245 301.783 244.1357 304.2367 257.9341 250.5694 261.8416 303.719
96.46348 98.05942 79.0209 87.34893 88.83675 59.00482 50.83013 52.09449 204.8737 34.10526 31.00057 28.14826 49.43422 30.64116 158.038 52.88196 0 34.67519 8.215974 7.725643 10.32968 36.12897 12.02091 42.31039 30.50523 20.93726 20.92293 37.13357 33.74071 31.53784 26.93614 40.76513 118.1921 53.99477 218.2693 204.6341 202.4596 70.33659 81.06124 91.54281 88.37026 92.17069 91.62515 99.69772 107.9038 115.0051 116.4507 123.8409 125.9456 243.0351 235.1647 135.1973 237.9435 143.1742 243.2522 244.7501 252.1056 291.0678 312.049 179.332 239.0278 249.9385 185.122 302.4498 159.1631 242.2615 164.7195 249.4195 163.7794 196.5156 264.1353 252.6136 256.6632 262.4586 266.8132 268.3569 255.3615 173.7467 266.5628 260.4196 193.5673 256.6461 272.4457 265.9624 285.5708 191.6461 196.032 256.5495 272.9636 270.3071 272.7407 257.898 263.7118 274.7095 268.5471 307.6036 279.3746 198.7035 280.6227 276.3069 278.4437 285.6431 283.0305 284.1356 287.737 277.1425 288.7487 303.3922 280.0247 285.7634 287.6369 304.3105 284.2637 317.1405 215.1018 314.0844 318.3926 312.4492 324.5559 321.4525 270.8378 332.0938 329.0216 224.4015 330.9747 271.3885 256.2525 274.5139 328.2188
79.45124 68.57611 68.06614 68.8767 69.77105 65.19202 43.10452 43.01163 171.4317 60.74537 58.30952 55.69161 24.01712 22.25089 134.3147 22.67157 34.67519 0 40.11234 37.71273 39.18191 6.342099 41.59327 10.81665 12.20656 47.43416 45.88028 18.43909 62.93648 60.08328 46.41422 65.39144 84.69357 74.20243 184.3611 170.9597 168.9001 83.24062 89.13972 104.2173 94.37161 103.7304 100.8464 109.9318 116.297 121.2 123.4828 132.0778 134.6143 212.191 205.5262 130.4646 208.3387 138.2525 213.8247 215.6293 222.5511 259.965 283.2538 160.4618 211.4261 221.5152 165.605 271.6786 157.7595 215.0023 156.205 222.0495 161.2452 177.2794 236.2118 225.7011 229.5121 234.7637 239.0188 240.4537 228.5804 173.3147 239.0021 233.4524 178.16 230.1239 244.6753 239.0977 257.8279 177.792 180.9441 230.2889 245.3671 243.1481 245.3752 231.8987 237.1856 247.5237 242.3304 278.9053 252.6044 189.3575 254.2066 250.138 252.2102 259.0483 256.8195 257.7751 261.1992 252.4203 263.289 276.6315 255.4095 260.7069 262.5281 277.8475 259.6151 289.9276 215.7277 287.1724 291.3829 285.9545 297.6029 294.6222 249.2007 304.7638 301.9752 225.6352 304.1743 251.3404 240.6595 254.9216 302.5099
104.6733 105.4133 87.20092 95.52487 97 66.21933 59.03389 60.30755 211.2792 37.64306 34.48188 31.77875 56.87608 38.65731 157.4591 59.77458 8.215974 40.11234 0 2.692582 3.59011 40.47084 4.123106 46.38965 33.73426 13 13.34166 39 25.6125 23.34524 20.20099 32.61656 121.7539 46.09772 221.9234 208.1031 205.8404 63.15061 74.45953 84.16205 82.0061 84.92938 84.71718 92.57429 100.9752 108.3472 109.6586 116.8342 118.8697 244.7734 236.381 130.269 239.1401 138.2246 244.3645 245.7336 253.2548 292.8641 312.7989 177.2823 239.4368 250.6352 183.2157 304.0728 153.475 242.5387 160.3527 249.7218 158.2688 194.4865 264.6148 252.7449 256.8718 262.8555 267.2396 268.8215 255.4408 167.8285 266.9026 260.5552 190.5886 256.632 272.8534 266.0512 285.9474 188.3109 192.9672 256.4449 273.3057 270.4936 272.9982 257.7014 263.6854 274.8982 268.4045 308.3199 279.4065 194.356 280.5281 276.134 278.2894 285.6029 282.8608 284.0158 287.6734 276.4869 288.3148 303.3842 279.3296 285.2013 287.0888 304.1961 283.5719 317.2775 208.8853 314.1162 318.4541 312.3348 324.5894 321.4456 269.2582 332.2559 329.0836 218.0694 330.9456 269.3641 253.1245 272.3601 327.8128
103.6931 103.5141 86.55201 94.40471 95.84493 66.59767 58.30309 59.5084 209.0012 39.38591 36.22499 33.46848 55.0691 37.33528 154.9742 57.71698 7.725643 37.71273 2.692582 0 2.608746 37.90522 4.609772 43.78641 31.08456 13.31353 13.20038 36.30771 27.04163 24.60183 19.38891 33.26695 119.0851 46.29525 219.2538 205.4259 203.16 62.69968 73.65102 83.86 81.07558 84.52367 84.09072 92.08827 100.3656 107.5811 108.969 116.2761 118.3565 242.0997 233.7333 128.7566 236.4937 136.7217 241.7235 243.1013 250.6118 290.189 310.1861 175.0321 236.8507 248.0247 180.9399 301.405 152.2558 239.9651 158.664 247.1462 156.9785 192.2349 262.0234 250.1864 254.3057 260.2715 264.6531 266.2316 252.8878 166.7096 264.3241 257.9966 188.5345 254.0891 270.2688 263.4977 283.3662 186.3418 190.9334 253.9119 270.7273 267.9303 270.4279 255.1789 261.1441 272.3348 265.8764 305.7097 276.8596 192.6668 277.9951 273.6097 275.763 283.064 280.3364 281.4858 285.1372 274.0224 285.8223 300.8426 276.8705 282.7249 284.6107 301.6662 281.1125 314.7209 207.9068 311.5706 315.9054 309.8052 322.0439 318.9044 266.933 329.6972 326.5352 217.1474 328.4071 267.1184 251.112 270.1393 325.3183
106.2045 105.5382 89.13411 96.87392 98.30169 69.13192 60.87601 62.06896 210.5878 41.22162 38.05989 35.34748 57.19091 39.75209 154.1846 59.6145 10.32968 39.18191 3.59011 2.608746 0 39 2.426703 44.7462 31.87824 10.73416 10.5935 36.57716 24.81039 22.28353 16.93622 30.71474 119.6755 43.68702 219.8247 205.9369 203.6414 60.16274 71.22578 81.29456 78.70126 81.97899 81.60406 89.56314 97.8752 105.1433 106.5046 113.7717 115.8399 242.0197 233.4857 126.7237 236.2391 134.682 241.4406 242.7768 250.3389 290.1192 309.7761 173.7907 236.3449 247.6077 179.7393 301.277 150.0313 239.4171 156.7734 246.6047 154.7963 190.9953 261.535 249.5908 253.7335 259.7574 264.1475 265.7378 252.2754 164.4305 263.7914 257.4009 187.0211 253.4473 269.7565 262.8864 282.842 184.7283 189.3952 253.2421 270.1942 267.3489 269.8683 254.4803 260.4974 271.7534 265.1928 305.2897 276.2286 190.7768 277.3245 272.9155 275.0743 282.4097 279.6423 280.807 284.4753 273.1798 285.046 300.1959 276.0155 281.9098 283.7996 300.9864 280.258 314.1176 205.5598 310.935 315.2785 309.1244 321.4076 318.2559 265.8136 329.1001 325.9073 214.7754 327.7508 265.8682 249.548 268.8511 324.5461
85.14334 72.00456 74.25556 74.49534 75.31416 71.26165 49.44582 49.35135 172.4933 64.6701 62.07701 59.36703 29.60068 28.25548 128.8493 27.07192 36.12897 6.342099 40.47084 37.90522 39 0 41.33871 6.262765 8.198916 46.15433 44.39845 12.44544 61.64865 58.71589 43.90257 63.02694 82.11713 70.82059 182.148 168.5497 166.4025 78.61651 83.88153 99.35696 88.86444 98.73984 95.61497 104.75 110.8898 115.5686 117.9162 126.5899 129.1584 208.3952 201.3469 124.1849 204.1516 131.9615 209.5914 211.3139 218.3588 256.2817 278.8886 154.5064 206.7411 217.0266 159.7098 267.8839 151.5658 210.2464 149.8629 217.3221 155.0061 171.3716 231.6151 220.8813 224.7436 230.1149 234.3947 235.8549 223.7362 167.147 234.3265 228.6487 171.9939 225.23 240.0491 234.2769 253.2026 171.5563 174.7639 225.3454 240.7029 238.3896 240.6614 226.908 232.297 242.7733 237.3862 274.5141 247.7725 183.0213 249.3068 245.1895 247.2749 254.1854 251.8825 252.8667 256.3264 247.225 258.2213 271.8098 250.199 255.5702 257.4009 272.9685 254.4122 285.2032 209.5754 282.3855 286.6174 281.0852 292.8285 289.822 243.5855 300.0698 297.2214 219.5051 299.3719 245.5583 234.5362 249.0982 297.5032
