49.54977 33.76481 168.3886 29.14201 54.58079 58.4642 47.41901 57.32855 31.39367 29.3183 0 28.26769 54.83139 25.32908 21.34391 27.41464 45.5254 24.7601 26.92698 29.10434 66.73127 27.44198 49.60182 29.64899 67.25788 63.0481 63.39608 14.02007 60.6594 49.28045 84.57512 76.64947 73.79067 30.23347 66.21225 47.99544 45.17812 16.04875 68.39636 72.60285 42.7266 90.27216 67.96001 31.60004 76.95147 71.08712 43.26156 64.49079 125.9466 64.70365 89.4235 79.04223 57.04439 76.46282 64.39963 38.3805 62.4825 32.21122 85.1928 32.70417 82.1192 34.66356 85.72084 53.33913 86.8558 90.18904 53.18239 92.83891 90.12526 61.14787 70.0666 95.36123 101.2969 82.30469 116.796 103.9907 88.54413 87.04345 117.4008 89.2556 87.8155 102.9001 78.90857 111.4296 85.07093 119.25 114.1997 119.2856 132.0835 139.571 101.4326 177.4149 167.9572 167.2605 201.03 208.3234 239.8522 267.8642 285.5043 211.6638 215.2059 280.6894 229.784 239.6707 222.1454 250.3639 232.3501 226.5846 256.1768 245.6139 234.0482 236.0383 237.1748 296.6815 252.972 278.5199 282.574 287.9604 298.1469 296.5642 297.0384 296.9332
22.66803 11.7047 173.9751 7.087744 26.92582 30.59412 19.64688 29.27456 5 3.162278 28.26769 0 26.65478 3.162278 7.071068 2.236068 17.46425 5.656854 5.385165 6 38.63936 7.28011 22.23611 8 39.45073 35.17101 35.73514 23.70654 33.24154 23.02173 56.86729 49.22287 46.17359 14.14214 39 22.67157 20.51828 30.88689 41.23106 45.43616 19.98124 62.64184 41.14608 18.24829 50.34689 44.95826 22.84732 38.83298 153.4139 39.82462 62.64982 53.05134 34.05877 50.8945 40.32989 27.07397 39.69887 47.63402 59.5189 46.75468 57.01973 48.10405 60.46487 36.05551 62.20079 64.89992 40.29682 67.6757 65.21503 42.95346 50.07323 70.93587 76.6094 60.20797 91.32497 79.40403 66.13811 65.19202 92.27074 67.26812 67.00746 81.48266 63.32456 88.45903 67.97794 95.77578 91.28527 98.85848 111.3957 119.6328 112.8982 198.4036 187.793 186.7331 194.0309 201.6974 255.2254 286.1707 302.3854 214.7673 219.0205 298.7997 221.7825 252.1032 218.1857 263.7745 225.0622 230.6534 268.7397 237.4155 235.3253 236.2224 238.3204 312.4272 250.502 291.119 294.9847 279.8633 289.8193 304.4873 304.6902 304.2836
14.74323 26.9194 180.257 28.35849 11.00566 10.6443 11.62178 8.42656 24.68522 26.30155 54.83139 26.65478 0 29.50585 33.48759 27.42596 9.352941 30.35294 28.37057 26.42873 12.02722 28.51121 7.825323 26.65478 13.38708 9.136603 10.36714 47.86754 9.251765 11.62178 30.62316 23.60366 20.28346 30.06475 14.63099 14.43875 16.54071 54.4751 16.72286 20.55744 20.5016 36.44344 17.58863 32.52069 26.32281 22.54761 24.29248 18.86503 178.8322 21.50803 37.72588 30.03365 22.4265 28.92624 23.70979 36.50876 26.0024 68.48062 36.59686 67.03121 35.31153 67.8615 38.19926 33.25668 40.81837 42.289 41.3693 45.1104 43.19798 35.98294 38.25356 49.3285 54.32967 43.2116 67.52532 57.15156 47.98552 47.98046 68.88961 49.6358 51.14231 63.52082 55.10211 68.04113 57.11656 74.43083 70.82502 81.23862 92.97663 101.8344 126.1409 217.8119 206.3021 204.9412 188.0072 195.9007 269.1776 302.5897 317.4082 218.0074 222.8553 314.9733 214.3293 263.4203 214.7024 275.8788 218.2598 234.5598 280.0314 229.5674 236.5666 236.4242 239.3994 326.3501 248.013 302.2757 305.9418 271.6804 281.3319 311.2323 311.182 310.4985
25.81248 13.89244 172.1144 8.71222 30.08322 33.73426 22.80351 32.38827 7.81025 5.656854 25.32908 3.162278 29.50585 0 4 2.236068 20.22375 3.162278 4.123106 5.830952 41.4367 6.082763 24.66667 7.615773 42.10891 37.85499 38.32754 20.59126 35.73514 25.05993 59.50257 51.75075 48.76474 13.0384 41.4367 24.41311 22.02272 27.78489 43.65776 47.87252 20.93442 65.25335 43.46263 17 52.62747 47.0937 23.32381 40.81666 150.2839 41.6173 65 55.17648 35.35534 52.90794 41.93447 26.01922 41.01219 44.68781 61.58328 43.86342 58.94277 45.25483 62.43397 36.24914 64.0408 66.88797 39.85797 69.64194 67.1193 43.41659 50.93209 72.75081 78.49204 61.52235 93.39834 81.27115 67.53703 66.48308 94.27206 68.593 68.11755 82.75332 63.56099 90.02777 68.47627 97.45255 92.84934 100.005 112.6099 120.7394 110.4536 195.4124 184.8609 183.8212 193.4994 201.1299 252.6064 283.3563 299.6703 213.1783 217.3661 296.0004 221.3923 249.7078 217.3315 261.3063 224.5907 228.9825 266.34 237.0596 233.9316 234.9404 236.9419 309.7954 249.508 288.7235 292.6055 279.5191 289.5069 302.4938 302.7212 302.3417
29.50811 16.27882 170.9753 10.8583 33.95585 37.65634 26.68333 36.34556 11.18034 8.944272 21.34391 7.071068 33.48759 4 0 6.082763 24.18677 4.242641 6.403124 8.602325 45.39824 7.81025 28.48001 9.899495 46.01261 41.7732 42.2019 17.20465 39.56008 28.63564 63.38682 55.58004 52.63079 13.92839 45.22168 27.78489 25.23886 24.41311 47.43416 51.65054 23.71181 69.12308 47.16991 17.46425 56.29965 50.67081 25.6125 44.29447 146.3483 44.94441 68.70953 58.73481 38.28838 56.38484 45.10543 26.4764 43.93177 41.72529 65.0884 41.03657 62.33979 42.52058 65.8635 38.07887 67.36316 70.3278 40.92402 73.06162 70.49113 45.48626 53.37676 76.04222 81.8352 64.38167 96.88782 84.59905 70.46453 69.31089 97.70306 71.44928 70.76722 85.53793 65.29931 93.08598 70.49113 100.6032 95.90099 102.6499 115.3126 123.3288 108.4066 192.255 181.843 180.8487 194.1803 201.7626 250.2039 280.5777 297.0845 212.4265 216.5179 293.2512 222.2417 247.6974 217.5891 259.1698 225.3375 228.1074 264.3199 237.9474 233.4524 234.6167 236.4832 307.3636 249.5721 286.7076 290.6166 280.4126 290.438 301.1221 301.387 301.049
24.45757 13.92839 171.7641 9.168939 28.4605 32.01562 21.18962 30.59412 7.211103 5.385165 27.41464 2.236068 27.42596 2.236068 6.082763 0 18.11077 3.605551 3.162278 4.123106 39.31921 5.09902 22.45242 6.082763 39.93695 35.69314 36.13862 21.93171 33.52611 22.82542 57.31977 49.54433 46.57252 12.04159 39.21734 22.2036 19.84943 29.06888 41.4367 45.65207 18.90106 63.06346 41.23106 16.12452 50.39338 44.85805 21.47091 38.58756 152.082 39.40812 62.76942 52.94127 33.24154 50.6779 39.7555 25.01999 38.8973 45.60702 59.35065 44.68781 56.72081 46.01087 60.20797 34.53983 61.82876 64.66065 38.4816 67.41662 64.89992 41.59327 48.95996 70.54282 76.27582 59.4138 91.16606 79.05694 65.40833 64.38167 92.04468 66.48308 66.06815 80.65989 61.84658 87.86353 66.64833 95.26804 90.68627 97.94897 110.5351 118.6971 110.6752 196.4001 185.7397 184.6652 192.2004 199.8523 253.0316 284.0451 300.2192 212.6029 216.8433 296.6669 220.0129 249.874 216.2314 261.5531 223.2577 228.4732 266.5108 235.6613 233.2059 234.1324 236.2049 310.2363 248.5 288.8897 292.7542 278.1151 288.0855 302.2623 302.4676 302.0637
14.0141 19.84943 176.2946 20.08489 14.21267 16.40122 9.219544 14.42221 16.12452 17.46425 45.5254 17.46425 9.352941 20.22375 24.18677 18.11077 0 21 19.0263 17.11724 21.2132 19.23538 6.009252 17.46425 22.01272 17.72005 18.38478 38.63936 16.12452 9.219544 39.43208 31.92398 28.79236 21.47091 21.9545 11 11.40175 45.35416 24.18677 28.33333 14.53444 45.22168 24.41311 24.41311 33.60323 28.75938 18.78829 23.43075 169.5649 25.23886 45.65085 36.75293 22.56103 35.01785 26.61766 29.83287 27.51363 59.9333 43.34167 58.59181 41.36726 59.5399 44.59821 30.41381 46.77541 48.9183 37.6002 51.73973 49.51767 35.01428 39.50415 55.49252 60.87693 47.01064 74.92163 63.70243 52.42375 51.97115 76.0716 53.85165 54.56189 68.05618 55.3263 73.75636 58.46366 80.62258 76.57676 85.75547 97.90812 106.5317 119.8541 209.9548 198.6804 197.4012 188.3215 196.1483 262.9316 295.6309 310.8711 215.1279 219.784 308.0929 215.2187 257.9787 214.1495 270.2036 218.9155 231.4822 274.6125 230.6258 234.395 234.6103 237.2874 320.1502 247.1563 296.9162 300.6476 272.9122 282.6858 307.2955 307.3282 306.7352
28.04868 17 168.9529 11.87025 31.95309 35.44009 24.69818 33.95585 10.63015 8.602325 24.7601 5.656854 30.35294 3.162278 4.242641 3.605551 21 0 2.236068 4.472136 42.10701 3.605551 24.84172 5.656854 42.51541 38.32754 38.63936 18.38478 35.90265 24.69818 59.81546 51.9027 49.0306 10.19804 41.48494 23.70654 21.09502 25.4951 43.68066 47.8934 19.47434 65.51336 43.32436 14.03567 52.40398 46.69156 21.40093 40.24922 148.7962 40.81666 64.84597 54.7337 34.05877 52.32829 40.92065 23.08679 39.69887 42.0119 61.04507 41.10961 58.23444 42.44997 61.77378 34 63.22135 66.24198 37.18727 68.96376 66.37017 41.34005 49.15616 71.88567 77.69813 60.1415 92.82376 80.45496 66.22877 65.06919 93.60496 67.20863 66.52819 81.29529 61.26989 88.86507 66.37017 96.40021 91.67879 98.4124 111.072 119.0966 107.3778 192.8004 182.1562 181.0891 190.704 198.3168 249.6157 280.514 296.7434 210.0405 214.2195 293.1437 218.6647 246.6171 214.3945 258.2421 221.822 225.834 263.2508 234.3486 230.8289 231.8642 233.8425 306.8126 246.5183 285.6331 289.5099 276.8116 286.8157 299.3334 299.5599 299.1797
26.84432 17.08801 168.602 12.29103 30.46309 33.83785 23.25941 32.28002 10.29563 8.544004 26.92698 5.385165 28.37057 4.123106 6.403124 3.162278 19.0263 2.236068 0 2.236068 40.04997 2 22.68871 3.605551 40.3901 36.22154 36.49658 19.92486 33.73426 22.47221 57.66185 49.72314 46.87217 9 39.29377 21.47091 18.86796 26.92582 41.48494 45.69585 17.32772 63.34824 41.10961 13.0384 50.17987 44.45819 19.41649 38.01316 150.6187 38.58756 62.62587 52.49868 31.89044 50.09241 38.71046 22 37.53665 43.01163 58.80901 42.0119 56.00223 43.27817 59.5399 32.20248 60.99599 64.00781 35.73611 66.7308 64.14047 39.44617 47.13097 69.66462 75.47185 58 90.58835 78.23043 64.07222 62.93648 91.37225 65.06919 64.44377 79.17595 59.5063 86.68333 64.49806 94.20191 89.4986 96.33276 108.9771 117.0342 107.6151 193.8066 183.0534 181.9512 189.3911 197.0261 250.05 281.2133 297.3011 209.4612 213.6937 293.8201 217.2726 246.7894 213.2838 258.4956 220.4768 225.322 263.4274 232.9383 230.0978 231.0498 233.1 307.2611 245.502 285.8046 289.6636 275.3975 285.3844 299.1028 299.3069 298.9022
25.77802 17.46425 168.28 13.08572 29.06888 32.31099 21.9545 30.67572 10.44031 9.055385 29.10434 6 26.42873 5.830952 8.602325 4.123106 17.11724 4.472136 2.236068 0 38.01316 2.236068 20.55345 2 38.27741 34.1321 34.36568 21.58703 31.57531 20.24846 55.51476 47.54882 44.72136 8.246211 37.10795 19.23538 16.64332 28.4605 39.29377 43.50223 15.20691 61.18823 38.8973 12.36932 47.95687 42.2251 17.49286 35.77709 152.4522 36.35932 60.40695 50.26375 29.73214 47.85656 36.50342 21.09502 35.38361 44.10215 56.57296 43.01163 53.77034 44.20407 57.3062 30.46309 58.77144 61.77378 34.36925 64.49806 61.91123 37.58989 45.12569 67.44455 73.24616 55.86591 88.35299 76.00658 61.92132 60.81118 89.13972 62.93648 62.36986 77.0632 57.77543 84.50444 62.64982 92.00543 87.32125 94.26028 106.8878 114.9783 107.8981 194.8333 183.9734 182.8367 188.0957 195.7525 250.5035 281.9286 297.8744 208.9043 213.1901 294.5119 215.8946 246.9818 212.191 258.7682 219.1461 224.831 263.6228 231.5411 229.3861 230.2542 232.3766 307.7251 244.502 285.9934 289.8344 273.9942 283.9635 298.8888 299.0704 298.6411
24.04985 38.47077 183.1309 40.29147 18.43909 15.26434 22.47221 14.21267 36.68787 38.32754 66.73127 38.63936 12.02722 41.4367 45.39824 39.31921 21.2132 42.10701 40.04997 38.01316 0 40 17.77951 38.01316 3.6 4.472136 5.656854 59.13544 8.602325 19.92486 18.78534 12.66454 9.219544 40.60788 8.246211 22.47221 25.29822 65.49046 9 11.08051 29.26175 24.59675 11.04536 42.44997 17.07933 15.87322 32.20248 16.15549 190.0371 19.31321 26.87006 21.4191 24.83948 21.47673 22.19234 44.72136 25.94224 78.44743 27.50455 76.844 27.35416 77.49194 29.54657 37.48333 32.68807 33.12099 46.0474 35.8469 34.43835 37.73592 36.96388 40.57985 44.94441 38.0526 56.92319 47.70744 41.68033 42.29657 58.52255 43.56604 46.09772 56.57754 54.12024 59.48109 54.58938 65.19202 62.17717 74 85.08819 94.15413 132.4575 226.241 214.3686 212.8808 185.2701 193.221 275.0654 309.5144 323.6791 219.3126 224.4037 321.7674 210.7899 268.1511 212.9836 280.927 215.0023 236.089 284.7069 225.7805 236.8903 236.2795 239.6382 332.1105 246.6034 306.8391 310.4078 267.5989 277.0853 313.7969 313.6329 312.8266
27.97927 18.97367 166.7 14.26193 31.30495 34.53983 24.18677 32.89377 12.08305 10.44031 27.44198 7.28011 28.51121 6.082763 7.81025 5.09902 19.23538 3.605551 2 2.236068 40 0 22.42271 2.236068 40.16167 36.05551 36.22154 19.41649 33.37664 21.84033 57.32558 49.29899 46.52956 7 38.83298 20.61553 17.88854 26.24881 41 45.1971 16.00781 62.96825 40.5216 11.04536 49.51468 43.69327 17.80449 37.16181 150.3328 37.58989 61.98387 51.69247 30.61046 49.2062 37.58324 20 36.23534 41.88078 57.93531 40.80441 55.02954 42.0119 58.59181 30.41381 59.95185 63.06346 33.78668 65.76473 63.13478 37.73592 45.56674 68.58655 74.43118 56.63921 89.66744 77.17513 62.74751 61.55485 90.39666 63.70243 62.96825 77.76418 57.69749 85.42833 62.76942 93.00538 88.23831 94.84725 107.5174 115.5206 105.9481 192.6266 181.7889 180.6606 187.4166 195.0479 248.4774 279.8028 295.7995 207.5042 211.7475 292.394 215.3146 245.0816 211.2865 256.8268 218.5086 223.3786 261.7212 230.9848 228.1162 229.0589 231.1169 305.6949 243.5021 284.0955 287.9462 273.4451 283.4365 297.2348 297.4317 297.0194
18.55689 25.82204 173.1298 25.72963 16.97384 17.84501 14.06335 15.62406 21.66667 22.75473 49.60182 22.23611 7.825323 24.66667 28.48001 22.45242 6.009252 24.84172 22.68871 20.55345 17.77951 22.42271 0 20.35791 17.73897 13.66667 13.81223 41.38169 11.08051 4.21637 34.97459 27.10016 24.18907 22.88619 16.77631 6.863753 8.724168 47.7121 19.00292 23.21398 12.67653 40.67486 18.94143 25.00889 28.15728 23.01912 16.50589 17.46743 172.2578 19.22961 40.41589 31.07697 17.0815 29.19522 20.6465 28.6841 21.75112 61.05826 37.63347 59.54643 35.50626 60.31399 38.79576 26.35231 40.88022 43.15605 34.14622 45.96859 43.68193 30.0906 33.8874 49.61323 55.06461 41.02167 69.33754 57.8859 46.4151 45.97584 70.40912 47.84814 48.61184 62.04832 50.07106 67.79462 52.89087 74.71799 70.61712 79.7503 91.8991 100.5242 118.3685 210.0566 198.5083 197.1379 183.1605 191.0118 261.4239 294.7676 309.6177 211.3515 216.1121 307.1547 209.8818 255.8302 209.3071 268.2339 213.6511 227.816 272.4484 225.2419 230.2617 230.3073 233.1258 318.6057 242.4404 294.7095 298.3931 267.4847 277.2256 304.1353 304.1177 303.4704
