12.04291 23.34524 22.80351 20.61553 27.313 21.0238 25.70992 30.59412 118.9528 4.472136 26.07681 0 12.04159 138.2082 42.48529 21.47091 40.13865 42.80187 41.23106 54.40588 56.61272 59.64059 53.2635 58.79626 63.03174 66.70832 64.3506 74.02702 70.03571 65.06919 69.29646 68.37499 73.5527 70.03571 86.40023 85.58362 88.82602 84.00744 73 92.61749 79.26065 93.60556 85.58621 87.06639 99.24717 94.05583 71.17584 78.77182 96.16912 94.79451 94.56479 93.64828 98.89894 154.8419 144.0031 142.9029 100.5609 163.573 196.9873 201.0199 172.7542 191.6653 200.644 184.2715 179.809 188.828 180.4688 208.8923 183.9837 201.8437 192.4188 204.0221 195.3586 218.4657 217.6914 224.5017 226.2918 203.0025 219.8636 205.156 206.1429 222.1852 230.5347 233.9273 269.1623 238.6064 222.6685 245.7202 236.5448 245.153 250.4795 246.465 250.5294 245.8617 229.8717 229.7063 230.5559 247.3479 253.9303 241.8781 236.6854 238.0189 259.8015 243.3105 247.4207 255.9693 246.3981 248.6524 248.8875 260.1915 255.7655 251.575 270.0727 256.9708 257.3908 255.566 256.7041 264.3654
4.19366 17.72005 16.15549 14.56022 17.69181 12.20656 14.76482 19.31321 106.9837 11.18034 14.31782 12.04159 0 135.4294 53.14132 28.42534 50.29358 52.35456 50.60632 64.00781 66.24198 69.35416 62.43397 67.6757 71.84706 75.71658 72.8011 83.21658 78.60025 73.24616 77.62087 76.1674 82.0061 78.1025 95.71834 94.66901 97.97481 92.82376 80.72174 101.789 86.62707 102.4158 93.60556 94.89409 108.0046 102.3743 66.21933 85.14693 104.2905 102.7278 101.8258 99.40322 103.5857 144.6271 134.2655 133.3276 104.0312 155.627 188.502 192.8004 176.3661 185.5289 193.0518 178.4629 183.1647 182.5075 179.0028 202.1806 182.1346 205.6423 194.3656 207.4657 193.3132 212.4106 221.4555 218.504 220.2294 202.2993 214.7301 204.978 205.4852 217.095 224.9761 228.0811 261.356 233.0536 223.6722 239.8188 231.7206 239.3846 244.6242 241.1058 244.7693 240.6844 230.2347 229.9652 230.7054 242.2437 249.1147 243.8237 235.0766 236.2118 263.2546 244.5915 249.4474 252.5156 246.3757 247.0729 247.1639 256.1877 257.5985 250.05 273.5804 258.366 258.3118 254.0492 255.0961 261.2582
131.5198 151.9519 149.8963 149.0243 146.6666 144.8498 141.6668 141.705 166.2603 141.7784 137.6603 138.2082 135.4294 0 133.2638 122.2121 129.3094 125.2025 124.2497 125.3161 125.6323 126.5807 121.9835 119.5905 119.006 120.7455 116.0329 123.1477 116.9524 113.8471 114.882 110.6137 116.0801 112.7182 126.9002 124.0473 125.5165 120.7947 109.7457 126.7731 106.4869 122.7374 112.7923 111.0268 123.6064 117.2309 70.70684 98.34338 115.4605 113.141 106.0464 91.5313 81.42531 109.5503 95.78796 92.50514 70.47957 74.9085 104.3139 103.4061 90.34374 70.83212 94.61752 61.57513 91.90201 70.44944 46.32625 91.10025 47.91805 113.2139 85.35091 110.8104 58.44037 93.36485 125.4646 98.40514 100.5663 71.97793 88.08907 77.41265 75.22161 90.04241 100.838 106.012 156.3944 108.4512 102.444 117.5181 102.5036 116.0755 121.7246 114.8243 121.1455 113.2592 104.2454 103.3703 103.4381 114.3278 119.4299 127.9668 100.6928 101.4366 158.6149 123.6864 133.7513 117.9782 117.5102 112.6553 112.4709 123.0524 139.7886 115.7242 168.4935 137.3658 134.2176 119.7114 120.5687 126.1655
50.87896 65.19202 65 62.76942 69.77822 63.50591 67.77905 72.44998 158.3911 46.14109 67.35726 42.48529 53.14132 133.2638 0 28 4.630815 8.062258 9.219544 14.31782 16.12452 18.60108 15.29706 20.88061 24.69818 27.29469 27.20294 33.6006 31.7805 28.86174 31.95309 33.11805 35.34119 33.52611 45.27693 44.98395 48.00065 44.11632 37.36308 51.66237 44.16163 53.41348 47.85394 49.82191 59.03389 55.06814 81.27115 47.26521 57.62378 56.82429 58.58754 62.64982 71.06335 178.7093 165.9294 164.1288 76.77565 177.053 211.8136 214.5973 144.6824 196.9466 211.568 188.502 152.3359 194.9179 168.8846 216.0023 173.6232 172.5682 169.0266 175.7555 185.3267 222.7291 188.2513 228.4032 230.4105 188.0877 220.5108 188.4038 190.9904 222.6123 232.586 237.0338 279.7337 240.4704 201.6216 248.8169 235.6462 247.7357 253.3081 247.4268 252.9822 246.1321 210.77 210.9502 212.1438 247.3095 252.6682 217.5178 224.1093 226.1062 230.7148 221.009 222.7285 249.5946 228.2652 235.7477 236.4783 255.7684 231.5534 238.4303 240.7244 234.1047 236.0191 242.3242 243.7581 256.5897
25.15061 44.20407 43.27817 41.23106 46.09772 40.31129 43.01163 47.16991 130.7052 25.94224 41.67733 21.47091 28.42534 122.2121 28 0 24.11316 25 23.08679 36.40055 38.62642 41.78516 34.43835 39.44617 43.56604 47.50789 44.40721 55.07268 50.21952 44.82187 49.20366 47.77174 53.60037 49.67897 67.60178 66.42958 69.75717 64.48449 52.34501 73.57309 58.36309 74.06079 65.19202 66.50982 79.6304 73.94931 60.30755 57.42822 75.8716 74.33034 73.62404 72.20111 77.47258 153.4177 141.2582 139.7077 79.46383 156.0377 190.3707 193.7524 151.4893 180.2738 192.0026 172.363 158.6151 177.7892 162.6346 198.4364 166.5443 180.5142 171.8197 182.784 178.0842 206.7565 196.3633 212.6594 214.553 184.3285 206.6132 186.0108 187.4175 208.8546 217.918 221.7769 260.6019 225.9425 202.5913 233.6104 222.737 232.8197 238.2709 233.4524 238.1596 232.5618 210.238 210.1523 211.0853 233.9273 240.0409 221.2193 218.799 220.3361 238.5361 223.0269 226.7157 240.1674 227.0352 230.7054 231.0887 245.1098 235.1531 233.5658 248.7896 236.603 237.3205 237.5395 238.7677 248.1013
47.78854 63.20425 62.86847 60.65293 67.27886 61.06645 65.02393 69.59246 154.771 44.0202 64.37736 40.13865 50.29358 129.3094 4.630815 24.11316 0 4.666667 5.077182 14.62114 16.73652 19.63274 14.4722 20.30052 24.41539 27.53987 26.53509 34.41576 31.62453 27.9245 31.47133 32.01085 35.22941 32.80413 46.53434 45.96255 49.1071 44.76265 36.46155 52.84989 43.23611 54.2443 47.73655 49.57262 59.89806 55.43415 76.65362 45.56436 57.85278 56.86045 58.06558 61.06645 69.02254 174.1124 161.3127 159.5066 74.20879 172.4687 207.2208 210.0257 143.0493 192.5974 207.0518 184.1859 150.6333 190.5373 165.4815 211.6013 170.1326 171.1798 166.8136 174.2186 181.8317 218.4407 186.9145 224.1341 226.1337 185.0075 216.3865 185.4978 187.9369 218.501 228.4032 232.8056 275.2531 236.3023 199.1893 244.597 231.6158 243.5387 249.1033 243.308 248.7946 242.0477 208.138 208.2821 209.4416 243.2422 248.6713 215.5059 220.875 222.8186 229.3765 218.749 220.7656 245.9127 225.5551 232.5549 233.244 251.9628 229.5396 235.2611 239.4362 231.9277 233.6688 239.1675 240.5773 253.0123
49.5727 66.06815 65.60488 63.41136 69.64194 63.51378 67.1193 71.55418 155.5576 46.8615 66.21178 42.80187 52.35456 125.2025 8.062258 25 4.666667 0 2 11.6619 13.89244 17 10.63015 16.40122 20.61553 24.04163 22.47221 31.241 27.80288 23.70654 27.45906 27.68523 31.40064 28.6531 43.60046 42.80836 46.03328 41.36726 32.20248 49.81967 38.93905 50.93133 43.82921 45.58387 56.58622 51.79286 74.09453 41 54.11562 53.00943 53.91197 56.51548 64.38167 172.3253 159.3431 157.4651 69.54495 169.6038 204.4016 207.0869 138.463 189.0157 203.8872 180.5436 146.0327 187.0187 161.0124 208.125 165.7046 166.6465 162.1512 169.6496 177.4063 214.7493 182.3932 220.411 222.423 180.4273 212.4618 180.8784 183.3499 214.5606 224.5534 229.0196 271.9727 232.4328 194.5231 240.7988 227.5847 239.7082 245.2835 239.3763 244.951 238.0756 203.4822 203.6296 204.7926 239.2509 244.606 210.8578 216.3423 218.3048 224.8516 214.0841 216.1227 241.5947 220.9072 228.0088 228.7116 247.7311 224.8911 230.7076 234.9239 227.2664 229.0022 234.6103 236.0275 248.632
47.76746 64.53681 64.03124 61.84658 67.95587 61.85467 65.36819 69.77105 153.5919 45.34314 64.40497 41.23106 50.60632 124.2497 9.219544 23.08679 5.077182 2 0 13.41641 15.65248 18.78829 12.04159 17.69181 21.93171 25.4951 23.60085 32.80244 29.06888 24.69818 28.6007 28.55064 32.64966 29.68164 45.22168 44.35338 47.60318 42.81647 33.12099 51.40039 39.80264 52.40229 45 46.69642 58.0517 53.10838 72.40166 41.48494 55.37599 54.20332 54.88625 57.00877 64.62971 170.4699 157.5211 155.6575 69.5018 168.0162 202.8004 205.5262 138.8524 187.7277 202.4105 179.2875 146.3866 185.6987 160.44 206.7849 165.0757 167.1391 162.2498 170.0735 176.7739 213.5211 182.9047 219.2008 221.2058 180.05 211.3764 180.6018 182.988 213.4859 223.4194 227.8464 270.5453 231.3115 194.5026 239.6331 226.5747 238.5624 244.1311 238.296 243.8135 237.0232 203.3544 203.4822 204.6265 238.2121 243.622 211.0474 215.8703 217.8004 225.3539 214.1495 216.3354 240.8365 220.7351 227.561 228.2389 246.8874 225.0778 230.2738 235.4469 227.3719 229.0196 234.1837 235.5865 247.9433
61.18337 77.62087 77.20104 75 81.30191 75.16648 78.77182 83.18654 166.537 58.41233 77.82031 54.40588 64.00781 125.3161 14.31782 36.40055 14.62114 11.6619 13.41641 0 2.236068 5.385165 3.605551 7 10.44031 13.0384 13.15295 19.79899 17.46425 15.0333 17.72005 19.3685 21.0238 19.41649 32.01562 31.35637 34.52626 30.15377 23.34524 38.28838 30.10399 39.62323 33.54102 35.5043 45.27693 40.92065 80.11242 34.0147 43.41083 42.54409 44.30011 49.09175 58.07753 179.6218 166.2796 164.2475 64.71862 174.2683 209.122 211.4545 130.9809 191.2585 207.562 182.5705 138.6991 189.5046 158.597 210.7226 163.6154 158.6319 156.0288 161.9413 175.3083 216.5069 174.2703 222.0293 224.0893 176.8219 213.2135 176.706 179.6506 215.2353 225.6241 230.3606 275.1675 233.4031 188.9477 242.0695 227.7984 240.8402 246.4549 240.0521 246.0183 238.5624 198.4565 198.7083 199.97 239.6435 244.6217 204.1984 213.2135 215.3625 216.723 208.0385 209.3442 240.1551 216.0926 224.7221 225.5682 246.8253 218.2292 227.3368 226.6964 221.0023 223.1815 231.1926 232.6908 246.7522
63.41938 79.81228 79.40403 77.20104 83.52844 77.38863 81.00617 85.42248 168.7016 60.60528 80.05623 56.61272 66.24198 125.6323 16.12452 38.62642 16.73652 13.89244 15.65248 2.236068 0 3.162278 5.09902 6.324555 9.055385 11.18034 12 17.69181 15.81139 14.03567 16.27882 18.35226 19.31321 18.11077 29.83287 29.22708 32.37379 28.11139 22.09072 36.12478 28.77933 37.53665 31.7805 33.79678 43.18565 38.96794 81.5414 33.13608 41.50301 40.70626 42.69075 48.01042 57.21888 181.1988 167.7992 165.7415 64.15996 175.3885 210.2403 212.5088 129.7575 191.9318 208.4922 183.2075 137.5033 190.2236 158.3982 211.4545 163.4778 157.2806 155.0806 160.6549 175.1628 217.0812 172.8905 222.5758 224.6442 176.3774 213.6001 176.1477 179.186 215.6067 226.0669 230.8528 275.9938 233.8247 188.099 242.5453 228.0784 241.2903 246.9109 240.4163 246.4549 238.8912 197.717 197.9899 199.2712 239.9542 244.8594 203.1207 212.8497 215.0349 215.3321 207.0869 208.2402 240.1143 215.3903 224.3234 225.1977 246.8858 217.1474 226.9207 225.2826 220.0023 222.2724 230.7661 232.28 246.6241
66.55442 82.80097 82.41966 80.21222 86.60831 80.45496 84.11896 88.54942 171.8452 63.60031 83.19255 59.64059 69.35416 126.5807 18.60108 41.78516 19.63274 17 18.78829 5.385165 3.162278 0 8 7.071068 8.246211 9.219544 11.40175 15 14.14214 13.60147 15 17.75215 17.46425 17.02939 26.90725 26.43651 29.52224 25.5196 21.0238 33.24154 27.51818 34.82815 29.73214 31.83639 40.45986 36.53081 83.9345 32.55764 39.14716 38.48376 40.87175 47.04253 56.56854 183.7417 170.2759 168.1881 63.94138 177.3747 212.2192 214.4062 128.4718 193.3377 210.2308 184.5671 136.2577 191.6899 158.619 212.9343 163.7834 155.7853 154.2077 159.2608 175.4537 218.3512 171.3467 223.808 225.8871 176.2413 214.6183 175.8465 179.0201 216.6039 227.1591 232.0108 277.5899 234.8872 187.3666 243.6798 228.9493 242.3902 248.0181 241.4001 247.5359 239.827 197.1446 197.4487 198.7586 240.8651 245.6699 202.0396 212.8215 215.0581 213.7637 206.1965 207.1183 240.5393 214.8697 224.2432 225.1577 247.4513 216.0579 226.8149 223.6767 219.0365 221.443 230.6447 232.181 246.9256
59.45251 76.57676 76.05919 73.87828 79.88116 73.81734 77.17513 81.49233 164.0364 57.38467 76.05919 53.2635 62.43397 121.9835 15.29706 34.43835 14.4722 10.63015 12.04159 3.605551 5.09902 8 0 5.830952 10 13.45362 12.08305 20.80865 17.20465 13.60147 17 17.8271 20.80865 18.38478 33.28663 32.33505 35.60284 30.77743 22.13594 39.40812 28.93527 40.36087 33.28663 35.10302 46.01087 41.1643 76.55717 32.06244 43.50287 42.43819 43.61766 47.38143 56 176.1391 162.7653 160.721 62.22941 170.6628 205.5164 207.8509 129.4025 187.7406 203.973 179.067 137.0694 185.9704 155.6663 207.1835 160.6269 157.2726 154 160.4618 172.3253 213.0288 172.9599 218.5635 220.6196 174.1407 209.8309 174.1551 176.9912 211.8614 222.2099 226.9207 271.6 230 186.7679 238.6375 224.4796 237.4216 243.0329 236.6812 242.6067 235.2127 196.1275 196.3517 197.588 236.3049 241.3298 202.3561 210.44 212.5512 215.4241 206.0024 207.5428 237.0738 213.7124 221.9842 222.8004 243.6613 216.3909 224.6175 225.4401 219.0365 221.0814 228.4841 229.9652 243.7463
64.57271 82.13404 81.56592 79.39773 85.2115 79.20227 82.37718 86.60831 168.1261 62.96825 81.12336 58.79626 67.6757 119.5905 20.88061 39.44617 20.30052 16.40122 17.69181 7 6.324555 7.071068 5.830952 0 4.242641 8.062258 6.324555 15.65248 11.40175 8.062258 11.18034 12.38839 15 12.64911 28.17801 26.99794 30.31604 25.224 16.49242 34.1321 23.28626 34.82815 27.45906 29.27266 40.45986 35.41892 77.49194 27.01851 37.71604 36.61967 37.82195 42.10701 51.08816 177.4852 163.9122 161.7784 57.86623 170.4849 205.3217 207.4608 124.0363 186.2667 203.2166 177.4965 131.7415 184.6212 152.0855 205.8665 157.1782 151.7649 149.0302 155.029 168.8609 211.2871 167.425 216.7487 218.8264 170.0618 207.6078 169.8588 172.8737 209.6002 220.1278 224.9644 270.5368 227.864 181.965 236.6386 221.9935 235.3572 240.9834 234.4014 240.5078 232.8454 191.5098 191.7707 193.0414 233.8931 238.7414 197.2055 206.526 208.7103 209.8844 201.0398 202.3561 233.8431 209.1626 218.0023 218.8744 240.6587 211.2368 220.6015 219.8778 214.0023 216.1874 224.4482 225.9602 240.3253
