16.40122 13.7032 165.5902 11.33578 17.44276 15.00833 64.38167 14.19705 9.386752 11 0 31.56343 4.472136 10.44031 37.21559 23.5372 44.40721 42.42641 10.81665 27.89265 24.35159 40.02499 29.41088 37.94733 79.07591 39.56008 54.70832 34.4093 62.96825 65.19202 125.2162 53.6278 70.65499 41.10961 106.6208 51.61395 77.00649 94.66784 103.4456 102.9535 92.20087 113.7036 94.33054 93.08598 75.60423 97.94897 111.252 113.0044 115 80.26207 77.82673 114.0175 105.3613 88.27482 103.7111 97.63708 95.01579 113.3578 99.66193 111.6647 98.88377 102.2155 117.9237 123.5557 101.1929 126.5069 128.5496 131.0467 133.544 147.3228 153.0523 176.8672 167.4442 166.7581 172.2846 172.1859 188.1515 188.1343 190.2847 198.0853 200.5717 203.2254 201.2411 208.5231 239.4535 267.3815 236.4955 241.2494 294.7826 230.4886 211.6058 244.1004 215.1279 239.2593 240.1604 246.0933 233.2381 280.2111 230.0147 222.2724 232.5618 240.6657 226.4972 255.8535 245.8469 255.0686 257.2353 234.0342 236.053 237.1637 262.1908 266.9869 259.7883 264.0928 264.1969 268.3654 270.1185 272.8003 271.9357 296.2667 253.0538 273.3862 277.4167 291.1941 293.0614 314.0826 309.4673 316.7846 291.5476 288.1848 291.5476 293.4025 296.0709 298.376 292.2619 297.5231 296.1503 299.4462 298.0956 297.3247 294.4813 300.1233
22.05108 23.8543 171.36 26.19637 18.86796 20.79663 33.72314 18.03426 22.36875 20.59733 31.56343 0 27.5 21.52324 5.85235 9.013878 13.1244 11.2361 22.85279 6.726812 10.40433 10.25914 7.826238 10.96586 47.78337 13.20038 25.40177 18.33712 34.00368 36.21119 155.7006 39.25996 47.90458 48.30373 77.60316 40.02812 53.80753 68.2587 76.31022 78.56612 67.93563 86.88067 70.70007 69.92317 59.78503 74.92163 85.93166 88.12066 90.2732 67.67016 67.15095 89.70089 84.47041 76.63351 85.28921 82.8387 81.68384 93.70832 86.39589 93.31265 86.40168 88.40956 99.06185 104.4282 113.4383 107.5558 109.3584 111.8258 114.2946 126.8316 134.0009 199.803 189.07 187.9707 154.5227 156.5511 171.8146 172.236 174.5537 183.2322 185.3409 188.0695 192.6947 200.387 255.9751 287.224 250.7245 256.8132 312.2859 243.4466 214.3298 259.5308 218.6464 253.2316 254.331 261.3053 245.1046 299.8266 220.3377 217.0973 223.6767 252.1195 230.2938 269.19 235.9442 267.9669 270.3724 234.7003 235.4958 237.6811 275.1695 280.7477 271.2353 276.7332 276.5976 281.7024 283.8173 286.5768 285.3055 313.1917 249.5245 285.3178 290.2693 304.3243 305.886 329.7889 324.5447 332.8066 303.0615 278.3797 299.2161 301.7553 304.9643 288.3123 299.3731 305.8402 303.1439 307.6983 305.0316 303.4423 297.3247 306.5832
15 12.69296 164.2835 11.06797 15.23975 13.08625 60.67125 10.90801 6.119187 7.28011 4.472136 27.5 0 6.082763 33.06055 19.23538 40.1995 38.20995 6.403124 23.5372 19.92486 35.69314 25 33.52611 74.8131 35.1141 50.28916 30 58.5235 60.74537 128.6875 49.56055 66.27313 39.01282 102.1567 47.70744 72.62231 90.21086 98.9798 98.55975 87.80091 109.2451 89.95693 88.72993 71.61006 93.60556 106.8316 108.6002 110.6029 76.53757 74.24958 109.6358 101.1385 84.67454 99.63935 93.81365 91.3017 109.2245 95.97135 107.6151 95.25755 98.48858 113.8508 119.4738 100.6578 122.4418 124.4709 126.9695 129.4681 143.1782 149.0134 178.4657 168.7687 168.0007 168.3627 168.4399 184.3611 184.3814 186.5483 194.4337 196.8883 199.5509 198.2171 205.5514 239.9208 268.4558 236.5767 241.5559 295.4559 230.3584 209.9548 244.387 213.5884 239.3011 240.2353 246.3451 232.9378 281.2512 226.8986 219.6474 229.5321 240.3081 225.0089 255.8066 242.7194 254.951 257.1575 232.1379 234.0021 235.2513 262.0916 267.0169 259.4463 263.9413 264.0076 268.3282 270.1407 272.8369 271.9062 296.8413 250.6517 273.13 277.3085 291.1391 292.959 314.4606 309.7386 317.2168 291.2387 285.094 290.6613 292.6175 295.3676 295.263 291.2954 296.7356 295.1694 298.6503 297.1077 296.2195 292.9219 299.0686
13.34166 12.00463 164.4872 11.7686 12.29837 10.92016 54.91812 6.68573 4.055175 3.162278 10.44031 21.52324 6.082763 0 27.01851 13.15295 34.1321 32.14032 3.162278 17.46425 13.92839 29.61419 18.97367 27.51363 68.73136 29.15476 44.27189 24.75884 52.55473 54.78138 134.371 45.28052 61.02515 38.63936 96.25487 43.82921 67.35726 84.59905 93.29523 93.23743 82.46211 103.6171 84.71275 83.54639 67.41662 88.45903 101.4002 103.2327 105.2616 72.91776 70.93659 104.3504 96.33276 81.28209 95.21029 89.94443 87.66413 104.6375 92.37153 103.2279 91.7878 94.81034 109.4029 115 102.0441 118.0042 120 122.5 125 138.5388 144.6167 182.3321 172.3346 171.4738 164.2102 164.6481 180.4716 180.5672 182.7656 190.8126 193.2046 195.8832 195.7269 203.1457 242.4232 271.6805 238.5949 243.857 298.1907 232.1077 209.6187 246.6617 213.4127 241.2675 242.2437 248.5751 234.4632 284.4315 224.2349 217.8073 227.0154 241.754 224.9 257.6509 240.0291 256.7041 258.9614 231.4239 233.0536 234.5114 263.8655 268.9554 260.9034 265.6464 265.6633 270.1796 272.068 274.7817 273.7663 299.4544 249.1511 274.6944 279.0645 292.959 294.7168 316.8244 311.9695 319.6475 292.7268 282.4524 291.3709 293.4655 296.3258 292.5803 291.8938 297.5786 295.7465 299.4812 297.6743 296.6227 292.6777 299.5413
27.78489 29.66667 171.4009 32.03904 24.62214 26.61297 29.15476 23.86238 28.11484 26.30589 37.21559 5.85235 33.06055 27.01851 0 14.03567 7.28011 5.385165 28.07134 10.44031 14.56022 5.385165 10.29563 8.062258 41.97618 10 19.84943 18.35756 28.42534 30.61046 160.806 37.24579 43.54253 50.24938 71.86793 38.63936 49.24429 62.93648 70.83784 73.54984 63.00794 81.42788 65.87298 65.19202 56.7186 70.17834 80.72174 82.9759 85.14693 65.12296 65.00769 84.64632 80.06248 74.12677 81.34494 79.62412 78.77182 89.47067 83.4416 89.31965 83.60024 85.32878 94.93682 100.2247 115 103.3683 105.119 107.5697 110.0227 122.2988 129.6919 203.0887 192.1056 190.9247 150.3762 152.7645 167.869 168.3642 170.7052 179.5145 181.5544 184.2902 190.0553 197.8018 257.8701 289.7544 252.176 258.5174 314.3141 244.663 213.6773 261.2049 218.1307 254.6291 255.7655 262.9339 246.1077 302.2983 217.4405 215.0023 220.9117 253.0316 229.8043 270.4404 232.9813 269.1338 271.5824 233.6258 234.1965 236.5735 276.3422 282.0656 272.1172 277.8381 277.6563 282.9364 285.1193 287.8906 286.5414 315.1021 247.6636 286.2743 291.3984 305.4914 306.9919 331.44 326.0751 334.5183 303.9161 275.3771 299.3409 302.0066 305.3146 285.2547 299.3927 306.0801 303.1369 307.9237 305.0115 303.2705 296.5523 306.4719
18.02776 18.87974 165.8549 20.5548 15.00833 16.00781 42.72002 11.62444 14.92574 13 23.5372 9.013878 19.23538 13.15295 14.03567 0 21.0238 19.0263 14.03567 4.472136 3 16.49242 6.403124 14.76482 55.57877 16.64332 31.38471 15.81139 39.81206 42.04759 146.8217 37.90396 50.43002 41.18252 83.63014 37.65634 56.63921 72.8011 81.27115 82.18473 71.42129 91.71968 73.9138 72.91776 59.61543 77.89737 90.02777 92.02174 94.11164 66.48308 65.30697 93.34881 86.60831 75.26693 86.4523 82.63776 80.95678 95.41488 85.70006 94.51455 85.44004 87.92042 100.4988 106 106.3297 109.078 110.982 113.4736 115.9655 129.0349 135.6798 191.2067 180.631 179.5863 155.7947 157.0796 172.6297 172.9003 175.1663 183.5677 185.809 188.5185 191.0497 198.6379 248.4029 279.114 243.5728 249.4158 304.5785 236.5354 209.6592 252.1607 213.7896 246.1321 247.1943 253.9775 238.4156 291.7589 219.0951 214.5251 222.2004 245.5239 225.3908 262.2308 234.798 261.0939 263.454 230.5862 231.7002 233.6103 268.2872 273.7152 264.662 269.9204 269.8333 274.7544 276.7996 279.5461 278.3541 305.5872 246.5507 278.6575 283.4255 297.4357 299.0602 322.4169 317.2885 325.3775 296.503 277.2631 293.4928 295.88 298.9716 287.286 293.7771 299.9767 297.5786 301.851 299.4812 298.0805 292.7461 301.1445
34.88553 36.85708 172.2407 39.27467 31.75295 33.81198 23.85372 31.14228 35.36634 33.54102 44.40721 13.1244 40.1995 34.1321 7.28011 21.0238 0 2 35 17.02939 21.09502 5.830952 16.27882 10 34.71311 10.63015 13.60147 21.26029 21.93171 24.04163 167.447 36.44514 39.08526 53.90733 64.89992 38.62642 44.38468 56.72742 64.3506 67.81119 57.45433 74.95665 60.46693 59.94164 54.03702 64.88451 74.65253 77.00649 79.20227 63.07139 63.50591 78.81624 75.23962 72.04937 77.20104 76.53104 76.10519 84.8646 80.68767 85.07056 81.05554 82.38932 90.47652 95.63472 117.7964 98.79271 100.4639 102.8846 105.3091 117.1836 124.8879 207.7354 196.4762 195.2031 145.7738 148.6607 163.5268 164.1234 166.494 175.474 177.4176 180.1607 187.4513 195.2609 260.8639 293.4817 254.6443 261.2838 317.4384 246.8542 213.6001 263.9337 218.2201 257.0311 258.2112 265.6073 248.0403 305.9514 214.469 213.0845 218.1124 254.849 229.9152 272.6555 229.9108 271.249 273.7481 232.9979 233.2831 235.9014 278.4601 284.3554 273.8853 279.8732 279.6355 285.1245 287.3882 290.1724 288.73 318.0861 246.0208 288.125 293.4553 307.5874 309.0129 334.1076 328.6001 337.2573 305.6338 272.2287 300.1666 302.9868 306.4148 282.0288 300.0883 307.044 303.7976 308.8689 305.655 303.7269 296.2621 307.0016
33.12099 35.03966 171.4442 37.42325 29.97082 31.98828 25.55386 29.22057 33.40825 31.57531 42.42641 11.2361 38.20995 32.14032 5.385165 19.0263 2 0 33 15.0333 19.10497 4.242641 14.31782 8.485281 36.67424 9.433981 14.86607 19.79899 23.34524 25.4951 165.4654 35.96925 39.73898 52.40229 66.57327 37.94733 45.18849 58.0517 65.79514 68.95588 58.5235 76.39699 61.48374 60.90156 54.14795 65.8635 75.9276 78.24321 80.43009 63.00794 63.28507 80 76.05919 72.00309 77.7946 76.79193 76.23647 85.61542 80.84862 85.70298 81.15417 82.60751 91.18114 96.38465 116.5161 99.53894 101.2373 103.6689 106.1037 118.1186 125.7179 206.0728 194.868 193.6137 146.5401 149.2649 164.2102 164.7741 167.1354 176.0619 178.0365 180.7776 187.6006 195.3927 259.5573 292.0137 253.4587 260.0293 316.1048 245.7336 213.0469 262.688 217.6235 255.8613 257.0311 264.3745 246.9818 304.5 214.7309 213.0376 218.3232 253.8188 229.3142 271.5308 230.2039 270.1481 272.6353 232.5941 232.9571 235.5099 277.359 283.2137 272.8684 278.792 278.5678 284.007 286.2516 289.0329 287.6126 316.7844 245.8989 287.0888 292.3696 306.4931 307.9367 332.8794 327.4049 336.0126 304.6309 272.5484 299.386 302.1672 305.5651 282.3725 299.3409 306.2287 303.0594 308.0584 304.9213 303.0413 295.7723 306.2972
16.49242 15.05914 161.3426 14.57738 15.43535 14.08013 56.51548 9.738677 7.007932 6.324555 10.81665 22.85279 6.403124 3.162278 28.07134 14.03567 35 33 0 18.02776 14.14214 30.14963 19.23538 27.65863 69.35416 29.12044 44.38468 23.60085 52.49762 54.70832 132.8482 43.36095 59.87004 35.51056 96.00521 41.67733 66.21933 83.86298 92.66067 92.15791 81.40025 102.9004 83.55387 82.32861 65.45991 87.20665 100.439 102.2008 104.2017 70.66116 68.54196 103.2327 94.79451 78.92683 93.40771 87.81799 85.42248 102.9417 90.11382 101.4002 89.47067 92.5905 107.6151 113.2299 98.89894 116.211 118.2286 120.728 123.2274 136.8832 142.8006 179.6357 169.5422 168.6542 162.2498 162.4962 178.3704 178.4279 180.6108 188.581 191.0026 193.6738 193.0622 200.4557 239.3846 268.7854 235.4925 240.7888 295.1895 228.9803 206.5188 243.5898 210.2974 238.1596 239.1401 245.4972 231.3201 281.5249 221.628 214.9651 224.3613 238.6064 221.7792 254.5309 237.4321 253.5764 255.8378 228.3703 230.0348 231.4616 260.7393 265.8439 257.756 262.5148 262.5281 267.0599 268.9554 271.6708 270.6474 296.4317 246.2341 271.5529 275.9366 289.8362 291.5888 313.7625 308.8899 316.5952 289.5807 279.8413 288.21 290.3033 293.1638 289.9832 288.7352 294.4164 292.5884 296.3191 294.5166 293.4706 289.5708 296.3866
22.02272 23.10363 165.1691 24.90984 18.90106 20.15564 39.56008 16.01737 19.39358 17.46425 27.89265 6.726812 23.5372 17.46425 10.44031 4.472136 17.02939 15.0333 18.02776 0 4.123106 12.16553 2.236068 10.29563 51.35173 12.20656 26.92582 13.0384 35.34119 37.57659 150.4725 34.94306 46.33775 41.6173 79.15807 35.12834 52.49762 68.41053 76.844 77.92908 67.17887 87.30693 69.72266 68.76772 56.30275 73.75636 85.70298 87.72685 89.82761 63.56099 62.64982 89.09545 82.66196 72.43234 82.76473 79.37884 77.88453 91.58603 82.62264 90.82401 82.46211 84.77028 96.74709 102.2155 106.7801 105.3091 107.1868 109.6734 112.1606 125.1 131.8825 193.2149 182.4195 181.3043 152.1184 153.6294 169.0946 169.4122 171.6952 180.1882 182.387 185.1033 188.4038 196.037 249.2629 280.5072 244.0699 250.1205 305.5643 236.8396 208.4826 252.8418 212.7205 246.5867 247.6792 254.6224 238.5498 293.1062 216.2935 212.2852 219.4926 245.5891 224.3502 262.5738 231.9615 261.3695 263.765 229.107 230.0543 232.1084 268.5703 274.1168 264.7118 270.15 270.0259 275.0891 277.1895 279.9464 278.6916 306.4773 244.502 278.7723 283.6794 297.7247 299.3009 323.101 317.8742 326.1112 296.5434 274.4212 292.9607 295.4471 298.6168 284.4104 293.1638 299.5363 296.9461 301.4001 298.8394 297.3214 291.5274 300.433
