175.6977 35.80503 23.33571 42.37924 20.11219 72.44308 45.96194 23.16247 46.09772 44.01136 0 62.03225 19.30681 28.16026 48.16638 26.08639 8.062258 51.62364 13.45362 9.219544 176.3712 19.56897 13.66667 14.31782 24.41311 30.01666 22.62742 18.86796 16.27882 27.90161 18.34394 26.24881 30.92733 21.66218 22.27667 28.14396 31.241 25.4951 32.20248 27 44.20407 41.67733 40.69705 40.71855 49.01046 50.21952 52.69725 51 53.27523 59.37213 50.12678 56.60192 58.69412 61.6373 62.16912 62.8172 62.502 65.025 64.93843 80.30929 77.50161 77.31753 79.30952 117.4564 82.51364 83.21658 88.27797 88.3434 95.80188 210.9834 199.1052 197.6215 121.3106 231.5362 239.0586 240.3601 235.0319 244.754 177.0254 251.7459 184.9094 246.9514 250.4366 251.5855 254.7193 260.2499 294.4017 254.2066 299.6172 207.1835 297.3201 260.7681 212.0849 260.9674 263.6371 203.4698 264.8721 203.6296 268.1092 207.3475 223.7878 218.7539 225.5837 266.0113 225.3908 228.4064 236.9309 260.9214 270.6109 300.6742 284.8859 285.4908
154.3037 40.22437 48.90012 27.20294 47.46051 14.14214 18.56071 40.20572 16.76305 18.24829 62.03225 0 43.57213 34.0147 14.14214 36.66742 63.28507 12.52996 72.33948 60.40695 114.4108 47.13397 60.07865 66.09841 43.68066 38.27532 79.24645 73.34848 60.63827 42.07731 58.58754 44.59821 39.65476 71.43704 68.4854 68.86146 47.41308 70.83784 49.24429 66.85058 48.10405 89.69392 55.91288 86.40602 96.47716 51.08816 100.2247 96.15092 98.61161 105.351 67.79401 101.8288 77.10383 77.62188 94.64143 75.43209 86.98563 78.01442 80.28076 120.8081 108.2705 101.9117 103.3925 81.60882 102.5305 105.7592 110.2588 107.0727 124.5231 158.9025 148.9705 148.1494 150.0075 188.4383 194.4454 196.023 192.0417 199.9812 186.6815 211.3764 193.7301 208.0312 211.1173 212.7469 215.541 219.9682 248.51 215.9468 254.2606 193.1657 255.291 223.0157 196.4994 223.7856 225.9303 215.7716 227.6208 206.1965 231.5775 217.9472 207.7811 231.6194 216.037 234.5421 218.3873 219.1967 236.2589 273.7284 284.0004 278.4547 272.4702 274.2207
162.8228 28.32898 21.74885 28.87286 16.95837 55.08254 29.4284 11.52908 28.68174 26.22081 19.30681 43.57213 0 9.728411 29.47462 6.946444 19.73654 32.55385 28.79 16.95674 157.5349 6.740792 17.49215 23.23259 8.786213 12.20099 36.16441 30.48274 18.86142 11.84285 17.84588 11.75574 14.00904 29.71724 27.64463 30.48443 18.72247 30.68619 20.67145 28.52636 30.84509 50.05084 31.17162 47.61276 57.41529 37.16447 61.29145 58.17577 60.66211 67.35936 43.5665 64.07297 53.5265 55.78872 63.50134 55.7801 60.25896 58.34479 59.1512 86.21579 78.8883 76.08678 77.97348 100.6174 79.73029 81.45604 86.52667 85.34968 97.01705 192.2899 180.6499 179.2571 123.163 214.3486 221.6172 222.9728 217.8763 227.3002 173.0147 235.1536 180.7243 230.6348 234.0513 235.3024 238.3777 243.7026 276.855 238.0522 282.1788 196.5197 280.5199 244.7427 201.048 245.063 247.6311 200.6107 248.9665 197.6832 252.3682 203.9683 212.7335 216.2133 216.2937 251.3861 216.8148 219.2321 230.287 258.6481 268.5815 288.4263 275.1644 276.0881
161.5147 24.02082 22.41032 20.80865 18.50676 45.35416 19.91231 10.12423 18.97367 16.49242 28.16026 34.0147 9.728411 0 20.02498 3.535534 29.42788 23.5372 38.47077 26.68333 148.2323 14.84176 27.05139 32.89377 13.60147 12.16553 45.88028 40.16217 28.17801 14.57738 26.76752 16.12452 14.71394 39.13119 36.78655 38.9007 22.47221 39.66106 24.69818 36.87818 32.01562 59.07622 34.96069 56.40035 66.3457 38.01316 70.21396 66.8431 69.34155 76.09237 48.01418 72.72857 58.18935 60.04504 70.45566 59.43904 65.97348 62.09871 63.32456 94.25584 85.59498 81.85964 83.67198 96.40021 84.79682 86.92526 91.92388 90.23426 103.4456 185.5505 174.2734 173.0065 129.6196 209.38 216.3793 217.7889 212.9343 222.0417 176.7399 230.7228 184.3356 226.4597 229.8097 231.1498 234.1686 239.3011 271.4474 234.0085 276.8787 196.5401 275.8433 240.8007 200.8208 241.224 243.7017 204.7781 245.1209 200.3597 248.6563 207.8846 212.4618 220.4832 217.0829 248.5659 218.0138 220.0809 232.5086 262.9484 272.9748 287.2351 275.5739 276.6839
154.8721 31.40064 37.35267 19.69772 35.10698 26.83282 10.79352 27.21213 7.28011 6.403124 48.16638 14.14214 29.47462 20.02498 0 22.54994 49.16299 5 58.21512 46.27094 128.2097 33.02945 45.95771 51.97115 29.73214 24.59675 65.11528 59.22837 46.57252 28.39894 44.5926 30.8707 26.23928 57.42169 54.55502 55.25553 34.4093 57.00877 36.40055 53.22593 37.44329 76.05919 44.22952 72.89719 82.97988 41.59327 86.76981 82.8553 85.3361 92.10468 56.8216 88.61026 66.61081 67.57334 82.75869 65.8635 75.99013 68.52919 70.49113 108.3822 96.96649 91.40022 93.00538 84.97058 92.80356 95.69221 100.4042 97.70306 113.8508 168.6001 157.9627 156.9148 139.7006 195.3894 201.8836 203.3839 198.9774 207.491 180.3607 217.6235 187.6473 213.8434 217.0587 218.5572 221.4613 226.2256 256.5117 221.6055 262.1167 192.2628 262.1733 228.5607 196.0102 229.1724 231.4746 209.1401 233.0435 201.5564 236.8142 211.6814 207.4825 224.9739 214.2335 238.3988 216.0023 217.3353 232.543 267.3062 277.5 280.0803 271.6616 273.1465
160.0469 26.73013 23.55254 24.30021 19.23538 48.42004 23.32381 11.40175 22.19234 19.60867 26.08639 36.66742 6.946444 3.535534 22.54994 0 26.61766 25.62226 35.67212 23.75921 150.5902 11.37737 23.82459 29.74054 10.12423 9.513149 42.80771 37.02026 24.82942 11.40175 23.32381 12.74755 12 35.79455 33.3654 35.379 19.30026 36.20083 21.50581 33.35416 29.53811 55.61025 31.89436 52.90085 62.86115 35.67212 66.72706 63.32851 65.82743 72.58171 44.87421 69.21183 55.03181 56.96847 66.98134 56.48451 62.64982 59.1291 60.27022 90.72147 82.1523 78.5398 80.36479 95.97135 81.59657 83.65704 88.67074 87.07117 100.0425 186.2968 174.8391 173.5115 126.2191 209.3144 216.4313 217.8176 212.8579 222.1036 173.8519 230.4355 181.4753 226.0675 229.445 230.7493 233.7914 239.0031 271.5813 233.5648 276.966 194.6548 275.664 240.3175 199.0138 240.7 243.2139 201.7977 244.6002 197.7283 248.0836 204.9598 210.6715 217.4831 214.9709 247.654 215.7835 217.9521 230.0005 259.9466 269.9542 285.756 273.5845 274.6389
169.1823 41.72529 30.07029 46.52956 26.20115 74.73286 48.70832 27.10166 48.27007 45.89118 8.062258 63.28507 19.73654 29.42788 49.16299 26.61766 0 52 9.055385 3.162278 176.9844 17.19334 6.666667 6.324555 21.84033 27.89265 17 12.04159 8.944272 24.99 11.51086 22.84732 28.15138 13.86542 14.22146 20.10407 26.40076 17.46425 26.90725 19.0263 38.8973 34.4093 34.25274 33.12099 41.83656 44.59821 45.60702 43.56604 45.90479 52.18391 42.74375 49.27587 50.9902 54.00376 54.12947 55.36244 54.50229 57.4913 57.27128 72.79998 69.48741 69.26038 71.25307 112.9292 74.50168 75.16648 80.22468 80.33402 87.80091 208.0024 195.8143 194.2222 113.3766 227.0198 234.7296 235.9873 230.4886 240.4298 169.0118 246.8056 176.9021 241.8471 245.3701 246.4574 249.6232 255.2744 290.117 249.002 295.2414 200.025 292.4818 255.4858 205.0098 255.6189 258.3418 195.4144 259.5212 195.7396 262.6685 199.3038 216.7072 210.6934 218.1307 260.0481 217.8164 220.9309 229.0966 252.8592 262.5495 293.8605 277.4833 278.0288
150.3115 36.40055 42.08193 24.59675 39.62953 26.40076 15.50806 31.53569 12.08305 11.40175 51.62364 12.52996 32.55385 23.5372 5 25.62226 52 0 61.0082 49.0102 125.0083 35.34041 48.29539 54.33231 31.57531 25.96151 67.47592 61.52235 48.6621 29.74054 46.48118 32.28002 27.21213 59.33169 56.26944 56.42526 34.88553 58.5235 36.71512 54.42426 36.12478 77.25283 43.60333 73.92564 83.98987 39.66106 87.72685 83.63014 86.08862 92.82507 55.76463 89.30161 65.29931 66.0258 82.32861 64.07027 74.98333 66.7027 68.8186 108.3651 96.16912 90.13878 91.67879 80.05623 91.14 94.20191 98.81295 95.87608 112.6987 163.8078 153.09 152.0206 138.37 190.3943 196.901 198.3986 193.982 202.5105 177.4176 212.6241 184.6307 208.8492 212.0625 213.5632 216.4655 221.2261 251.5501 216.6149 257.1474 187.9628 257.1756 223.5733 191.6377 224.1897 226.4873 206.3133 228.0598 198.1161 231.8369 208.7343 203.0813 222.1576 210.1166 233.4973 212.0094 213.2314 228.8695 264.4272 274.6493 275.4088 267.3668 268.9015
172.981 49.20366 36.78164 55.03635 33.50373 83.74366 57.62378 35.58792 57.27128 54.91812 13.45362 72.33948 28.79 38.47077 58.21512 35.67212 9.055385 61.0082 0 12 185.96 25.95402 13.7032 8.602325 30.41381 36.49658 9.219544 7 14.76482 33.35416 17.67767 31.04835 36.50342 11.88486 14.53444 20.80627 33.54102 16.76305 33.61547 20.59126 45.22168 29.15476 39.24602 28.86174 36.26578 50.44799 39.82462 38.62642 40.7707 46.56948 45.5415 44.00126 52.55473 55.77998 52.03845 57.69749 54.33691 59.5504 58.87274 67.88277 66.9216 68.06614 70.06426 119.4027 73.98986 74.10803 79.05694 79.80532 85 215.5574 203.1663 201.4975 109.9966 233.3238 241.2053 242.4211 236.7636 246.9059 168.1458 252.6599 176.0879 247.5237 251.0866 252.1036 255.3032 261.0843 296.6005 254.5584 301.6374 202.4747 298.4169 260.9464 207.6463 261 263.785 193.88 264.8967 195.7345 267.932 198.0101 219.3171 208.9586 219.784 264.6148 219.0936 222.5146 229.3431 250.899 260.4559 296.9714 279.2293 279.6033
166.8385 40.36087 29.27266 44.41846 25.10976 72.03471 46.179 25.10976 45.60702 43.17407 9.219544 60.40695 16.95674 26.68333 46.27094 23.75921 3.162278 49.0102 12 0 173.9623 14.05742 4.447221 7.071068 18.68154 24.73863 19.31321 13.89244 7.071068 21.82888 9.192388 19.69772 24.99 14.60308 14.11559 19.45136 23.43075 17.46425 24.04163 18.11077 36.06938 35.4683 31.81588 33.83785 42.93258 41.86884 46.75468 44.40721 46.80011 53.22327 40.91488 50.20071 49.49747 52.42524 53.85165 53.60037 53.55838 55.80547 55.7315 73.47758 69.30007 68.593 70.5762 109.9864 73.58329 74.43118 79.51101 79.40333 87.64131 204.8829 192.7189 191.1367 113.381 224.0893 231.7671 233.0322 227.5632 237.4668 168.0744 243.9611 175.9425 239.0397 242.5541 243.656 246.8143 252.4381 287.1498 246.2194 292.2895 198.0404 289.6174 252.7232 202.9704 252.8735 255.5827 194.6892 256.7767 194.5045 259.9484 198.4943 214.6718 210.0306 216.3724 257.4898 216.1712 219.1924 227.768 252.2602 261.9948 291.671 275.6828 276.2788
170.0201 150.7002 161.8514 138.4883 161.225 105.9318 131.8052 154.4805 130.8496 132.617 176.3712 114.4108 157.5349 148.2323 128.2097 150.5902 176.9844 125.0083 185.96 173.9623 0 160.0967 172.9288 178.933 155.9339 149.9475 191.9585 185.9595 172.962 153.4786 170.4998 155.9914 150.5095 183.1011 179.6775 178.3359 156.3494 181.3573 157.5054 176.5224 150.6151 198.3226 159.7382 194.4747 204.0034 149.6631 207.3318 202.5492 204.7672 210.9908 167.1796 207.4936 173.0136 171.6813 194.0813 168.0729 183.3718 169.7647 172.7769 220.8491 203.4242 193.9611 194.6352 112.4342 190.7317 195.1048 197.8905 192.7953 214.593 92.75788 94.12793 96.0554 235.3955 142.5419 142.6172 144.6154 145.5006 146.3702 243.0454 167.4878 247.6451 168.6742 170.0454 172.5732 173.9034 174.5615 183.2508 176.5873 189.7506 211.0031 199.5681 183.5298 210.6919 185.5825 186.0036 271.0162 188.519 248.7211 193.5362 270.4478 218.6536 285.4953 236.9219 207.9869 243.2316 240.0758 268.7036 322.7339 332.9039 265.2293 279.2231 282.8776
158.3133 35.06581 27.84581 35.13229 23.00966 59.4554 34.7003 18.26046 33.47055 30.81576 19.56897 47.13397 6.740792 14.84176 33.02945 11.37737 17.19334 35.34041 25.95402 14.05742 160.0967 0 12.96362 18.99854 4.859127 10.75226 32.14982 26.22234 13.59943 8.333333 11.94897 6.900081 11.37737 24.54305 22.00063 24.1585 13.17616 24.82494 14.84176 22.15727 26.01816 44.23736 25.09371 41.57256 51.50492 32.30497 55.37398 52.04752 54.54382 61.28344 37.13526 57.93914 46.99941 49.35012 56.78859 49.50701 53.55164 52.03231 52.72202 79.76695 72.16032 69.36578 71.25736 98.05922 73.08519 74.75924 79.8349 78.72773 90.27889 191.5384 179.5818 178.0796 116.4275 212.0855 219.5532 220.8656 215.5898 225.2468 166.5681 232.4771 174.301 227.7827 231.2425 232.4307 235.5426 240.9985 274.8814 235.1034 280.1173 191.3277 277.9885 241.7194 195.965 241.9703 244.5972 194.0649 245.8754 191.5001 249.1857 197.4714 207.6623 209.6458 210.7612 247.6414 211.1215 213.6741 224.2306 252.0694 261.9861 283.7586 269.7609 270.6072
162.5691 43.06713 32.66327 46.00121 28.26561 72.22265 46.90001 27.10986 45.99758 43.43322 13.66667 60.07865 17.49215 27.05139 45.95771 23.82459 6.666667 48.29539 13.7032 4.447221 172.9288 12.96362 0 6.036923 17.01307 23.06031 19.18622 13.27069 2.666667 19.75545 4.859127 17.39093 22.88255 12.30289 10.83333 15.49623 20.06932 14.14606 20.40697 13.99206 32.33333 33.01178 27.59881 30.98566 40.45891 37.96636 44.32205 41.61463 44.0571 50.62181 36.47107 47.47514 45.06785 47.98455 49.9711 49.15395 49.29109 51.35849 51.29436 70.40373 65.45949 64.44722 66.42372 106.4587 69.3129 70.2456 75.33333 75.12508 83.80202 201.997 189.6948 188.0639 109.648 220.5231 228.2771 229.5237 223.9854 233.9778 163.7766 240.2224 171.6357 235.2384 238.7669 239.8451 243.0153 248.6848 283.6698 242.3794 288.7712 193.6279 285.9137 248.8536 198.5718 248.9795 251.7081 190.4801 252.8815 190.1117 256.0203 194.2467 210.2723 205.8505 211.9279 253.3827 211.7241 214.7469 223.354 248.1097 257.8669 287.3252 271.2418 271.8341
165.0336 47.42362 36.15092 51.31277 32.1014 78.16009 52.65453 32.1014 51.86521 49.33559 14.31782 66.09841 23.23259 32.89377 51.97115 29.74054 6.324555 54.33231 8.602325 7.071068 178.933 18.99854 6.036923 0 23 29.01724 13.15295 7.28011 6.324555 25.62226 9.192388 23.19483 28.71411 7.632169 8.01561 14.14827 25.07987 11.18034 25.05993 13.34166 36.61967 28.42534 30.77743 26.92582 35.88526 41.86884 39.69887 37.44329 39.8152 46.19337 37.89056 43.20622 45.60702 48.71762 47.85394 50.32892 48.56439 52.33784 51.92302 66.60628 63.18623 63.12686 65.12296 110.8016 68.51642 69.06519 74.10803 74.35202 81.49233 207.0676 194.6293 192.9462 107.0526 224.7354 232.607 233.8247 228.1776 238.3076 163 244.125 170.9038 239.0188 242.5747 243.6047 246.7981 252.5569 288.0025 246.0772 293.044 195.1666 289.8717 252.4856 200.2424 252.5569 255.3282 189.2759 256.4552 189.9526 259.5172 193.2097 211.9292 204.5238 212.9249 256.4001 212.4618 215.6973 223.3904 246.6597 256.3323 289.3475 272.3252 272.8003
154.3061 36.13862 30.51593 34.4093 25.73908 56.46238 32.7185 19.6596 31.06445 28.30194 24.41311 43.68066 8.786213 13.60147 29.73214 10.12423 21.84033 31.57531 30.41381 18.68154 155.9339 4.859127 17.01307 23 0 6.082763 36.05551 30.06659 17.11724 3.535534 14.91643 3 6.519202 27.77139 24.82438 25.89649 10 27.313 12.04159 23.85372 22.13594 46.52956 22.58871 43.56604 53.61671 28.4605 57.45433 53.82379 56.32273 63.09908 35.27078 59.67505 45.35416 47.46216 56.85948 47.26521 52.65453 49.86231 50.80354 80.79144 72.03124 68.54196 70.38466 93.3381 71.79485 73.73602 78.77182 77.33405 89.94443 186.6815 174.7233 173.2231 116.1217 207.3282 214.7673 216.0856 210.8364 220.4597 164.6147 227.7982 172.2932 223.1435 226.5932 227.7965 230.8998 236.326 270.086 230.4886 275.3334 187.7791 273.282 237.1244 192.333 237.3942 240.0052 192.3616 241.2991 189.0423 244.6356 195.6349 204.0221 208.0044 207.509 243.2817 208.0312 210.4466 221.5812 250.4571 260.4271 279.8517 266.3907 267.3069
